ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,sumC
29337,4000,0,2,2,30,0,0,-1,0,0,0,1506.8,940.8,3045.2,3305.6,3225.6,3960.0,400.0,3060.0,400.0,0.0,840.0,0.0,4,0.4251700680272109,1.0048601077104953,0.12100677637947725,0.0,0.21212121212121213,0.0,2.0
29338,40000,0,1,2,32,-1,-1,-1,-2,-2,-2,225.0,436.4,0.0,0.0,0.0,0.0,436.4,0.0,0.0,0.0,0.0,0.0,0,1.0,10.0,10.0,10.0,10.0,0.0,10.0
29339,24000,0,3,2,31,1,-2,-2,-2,-2,-2,-18.8,-418.0,-478.0,-478.0,-478.0,-478.0,0.6,0.0,0.0,0.0,0.0,0.0,0,-0.0014354066985645933,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
29340,28000,0,1,2,29,0,0,0,0,0,0,6810.4,6935.4,7013.0,7133.6,7228.6,7412.8,310.6,320.2,312.8,279.8,400.0,400.0,5,0.04478472762926436,0.04565806359617852,0.043848828081193225,0.03870735688791744,0.05396071659831642,1.231982259455464,0.0
29341,26000,0,2,2,27,0,0,0,-2,-2,-2,4384.0,2478.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,1,0.11299435028248588,10.0,10.0,10.0,10.0,0.0,10.0
29342,78000,0,1,2,28,0,0,0,0,0,0,3778.2,3904.2,5773.6,5932.2,4381.4,1641.0,1200.0,2000.0,400.0,3000.0,1000.0,400.0,5,0.3073613032119256,0.3464043231259526,0.06742860995920569,0.6847126489250012,0.6093845216331505,0.2631578947368421,2.0
29343,36000,0,1,2,31,-1,-1,-1,-1,-1,-1,1276.6,633.2,2669.2,839.0,1986.8,663.4,640.0,2700.0,839.0,2000.0,700.0,1182.4,0,1.010739102969046,1.0115390379139817,1.0,1.00664384940608,1.0551703346397348,0.8594272423317344,5.0
29344,4000,0,1,2,34,0,0,0,-2,-2,-2,3913.8,540.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1,0.37037037037037035,10.0,10.0,10.0,10.0,0.0,10.0
29345,82000,0,2,1,41,0,0,0,0,-1,0,78581.2,80172.8,82175.4,83890.8,271.2,272.4,3200.0,3597.2,3709.0,272.4,1.2,0.0,4,0.039913786221761,0.04377465762259752,0.04421223781392,1.0044247787610618,0.004405286343612335,0.0,1.0
29346,36000,0,1,2,35,0,0,0,0,0,0,10432.0,9309.0,8720.8,8714.2,3872.0,4130.0,604.4,601.0,600.4,600.8,600.0,0.0,5,0.06492641529702438,0.06891569580772407,0.06889903835119689,0.15516528925619832,0.14527845036319612,0.0,1.0
29347,28000,0,2,2,44,2,0,0,0,0,0,16874.2,17023.8,17380.2,17916.6,18086.4,18466.4,609.2,630.6,825.2,646.2,670.2,680.0,5,0.035785194844864254,0.03628266648254911,0.04605784579663553,0.03572850318471338,0.036292942858380625,1.0055006801916369,0.0
29348,62000,0,1,1,37,-1,-1,-1,-1,-1,-1,9383.2,1109.0,3430.4,1308.0,1366.8,1378.0,1109.0,3449.6,1311.8,2000.0,1378.0,1118.6,0,1.0,1.005597014925373,1.0029051987767583,1.4632718759145449,1.0,0.6047532546170147,5.0
29349,60000,0,2,1,40,0,0,0,0,0,0,5098.4,5609.6,6116.4,6611.8,7099.6,7980.4,600.0,600.0,600.0,600.0,1000.0,1000.0,5,0.10695949800342269,0.09809691975671965,0.09074684654708248,0.0845118034818863,0.12530700215528046,1.4705882352941178,1.0
29350,36000,0,2,2,41,-2,-2,-2,-2,-2,-2,0.0,180.0,182.0,0.0,0.0,0.0,180.0,182.0,0.0,0.0,0.0,0.0,0,1.0,1.0,10.0,10.0,10.0,0.0,10.0
29351,4000,0,2,3,37,0,0,0,0,0,0,3940.2,4060.4,3840.0,3417.0,3590.6,3859.8,400.0,300.0,400.0,400.0,400.0,200.0,5,0.09851246182642104,0.078125,0.11706175007316359,0.11140199409569432,0.10363231255505466,0.5263157894736842,1.0
29352,10000,0,3,1,47,0,0,0,2,0,0,2350.4,2648.8,2944.4,3036.2,3185.6,3334.2,400.0,400.0,200.0,200.0,200.0,200.0,5,0.15101177891875564,0.13585110718652357,0.06587181345102432,0.06278252134605726,0.05998440405494572,0.7142857142857142,0.0
29353,56000,0,2,2,30,0,0,0,0,0,0,52320.4,53447.6,54790.2,52544.0,26076.8,20436.2,2000.0,2215.0,1794.4,1036.4,2000.0,800.0,5,0.03741982801847043,0.04042693766403481,0.034150426309378805,0.039744140385323354,0.09786555230424443,0.44219416745893125,0.0
29354,36000,0,2,1,36,0,0,0,0,0,0,36932.2,36622.4,36634.4,36623.4,35855.4,36678.8,1400.0,1400.0,1400.0,1282.2,1400.0,1400.0,5,0.03822796976713705,0.03821544777586094,0.03822692595444443,0.035760303887280576,0.03816918765063197,1.0171166196855657,0.0
29355,10000,0,3,2,37,-1,0,0,0,0,0,4049.6,10159.4,10668.0,9132.2,4036.0,4231.0,9107.0,700.0,284.8,400.0,260.0,150.8,5,0.8964112053861449,0.06561679790026247,0.031186351591073344,0.09910802775024777,0.06145119357125975,0.0701277925556651,1.0
29356,34000,0,2,2,31,0,-1,0,0,0,0,34402.4,33585.8,23237.8,38416.4,24015.4,18518.6,33603.8,1000.0,1200.0,1425.0,1000.0,900.0,4,1.0005359407844983,0.04303333362022223,0.03123665934340542,0.0593369254728216,0.05399976240104544,0.11771230067383752,1.0
29357,4000,0,2,1,45,-1,-1,-1,-1,-2,-2,167.2,167.2,401.2,-566.0,-1444.0,-2322.0,167.2,401.2,288.2,0.0,0.0,0.0,0,1.0,1.0,-0.5091872791519434,-0.0,-0.0,0.0,1.0
29358,10000,0,2,1,40,0,0,0,0,0,0,6370.4,5705.2,12006.4,5088.6,3920.0,3881.0,320.0,403.6,300.0,200.0,300.0,200.0,5,0.05608918179906051,0.03361540511727079,0.05895531187359981,0.05102040816326531,0.07729966503478485,0.6563402467839329,0.0
29359,18000,0,2,1,42,0,0,0,0,-2,-2,17420.8,18130.2,18480.0,0.0,0.0,0.0,1000.0,900.0,0.0,0.0,0.0,0.0,2,0.05515658955775446,0.048701298701298704,10.0,10.0,10.0,0.0,10.0
29360,60000,0,1,1,37,-2,-2,-2,-1,-1,-2,3990.8,4498.4,4095.4,5441.2,7438.2,1508.6,4669.6,4095.4,5441.2,35440.4,1508.6,2743.8,0,1.0380579761693047,1.0,1.0,4.764647360920653,1.0,0.2681838796446891,9.0
29361,60000,0,1,1,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
29362,10000,0,3,2,33,0,0,-1,0,-1,0,1789.8,1949.0,6147.8,6053.2,2916.2,2586.0,206.0,6223.4,400.0,2968.0,51.8,0.0,3,0.10569522832221652,1.01229708188295,0.0660807506773277,1.017762842054729,0.020030935808197987,0.0,2.0
29363,40000,0,1,2,33,-1,-1,-1,0,-1,-1,2440.4,392.8,2436.2,1181.6,222.8,1662.8,998.8,2436.2,400.0,222.8,1662.8,222.8,1,2.5427698574338082,1.0,0.3385240352064997,1.0,1.0,0.19473481802608117,6.0
29364,10000,0,2,2,49,1,2,0,0,0,0,9472.0,9183.0,9337.2,9416.8,2850.6,3095.8,0.0,440.0,400.0,200.0,400.0,400.0,5,0.0,0.047123334618515186,0.042477274658057944,0.07016066792955869,0.12920731313392336,1.3888888888888888,0.0
29365,20000,0,3,1,50,2,3,2,2,3,2,13240.8,12910.2,13384.8,14441.8,14090.2,14435.8,0.0,800.0,1400.0,0.0,600.0,600.0,5,0.0,0.059769290538521314,0.09694082455095626,0.0,0.041563335596226055,1.0714285714285714,0.0
29366,100000,0,3,1,49,0,0,0,0,0,0,52198.2,42945.2,46050.0,37761.0,38445.8,557.2,1578.0,4026.4,4000.8,1542.8,600.0,308.6,4,0.036744502295949256,0.08743539630836047,0.1059505839358068,0.04012922087718294,1.0768126346015792,0.13134150493701058,1.0
29367,50000,0,2,1,50,0,0,0,0,-2,-1,47643.0,36431.2,24357.2,-65.8,-98.8,308.2,1800.0,1000.0,0.0,0.0,440.0,0.0,2,0.049408199565207846,0.04105562215689816,-0.0,-0.0,1.427644386761843,0.0,2.0
29368,4000,0,2,1,47,2,0,0,0,0,0,3461.0,3583.4,3720.0,3806.8,3804.4,3809.2,259.0,273.6,238.4,114.0,121.2,120.0,5,0.07227772506558017,0.0735483870967742,0.06262477671535148,0.029965303332982862,0.031817704504882915,0.5963029218843172,0.0
29369,72000,0,3,1,49,0,0,0,0,0,0,34158.4,30691.6,27221.8,22981.6,22254.8,22028.2,1145.8,1073.0,932.8,778.0,779.8,944.8,5,0.03733269037782325,0.039416937895363276,0.040588992933477216,0.03495875047180833,0.035400078081731595,1.0031001826134962,0.0
29370,30000,0,3,2,51,-1,-1,-1,-1,-1,-1,791.6,629.2,530.2,493.0,821.6,940.6,629.2,531.8,494.4,823.2,940.6,941.6,0,1.0,1.0030177291588078,1.002839756592292,1.0019474196689386,1.0,1.3769302760879736,5.0
29371,10000,0,1,2,54,2,0,0,0,0,0,1831.8,2094.8,2036.8,1255.8,1538.6,3016.6,300.0,301.6,200.0,300.0,200.0,400.0,5,0.14321176245942333,0.14807541241162608,0.15926102882624624,0.19498245157935787,0.06629980773055759,1.5365703749231716,1.0
29372,6000,0,2,1,57,0,0,0,0,0,0,4982.2,5248.2,5502.4,5566.2,5759.0,5857.0,350.0,400.0,248.0,240.0,220.0,0.0,5,0.06668953164894631,0.07269555103227683,0.04455463332255399,0.041673901719048445,0.0375618917534574,0.0,0.0
29373,10000,0,1,2,53,0,0,0,0,0,0,9902.4,10092.6,9958.6,10006.4,3667.2,3744.0,354.2,412.2,260.0,128.6,133.2,137.2,5,0.035095020113746704,0.04139136023135782,0.025983370642788616,0.03506762652705061,0.035576923076923075,0.5325260052786833,0.0
29374,2000,0,3,1,57,0,0,0,2,2,0,1505.0,1390.4,1871.2,1906.6,1846.6,1859.0,255.2,536.0,95.4,0.0,72.0,200.0,5,0.18354430379746833,0.2864471996579735,0.05003671457043953,0.0,0.038730500268961805,1.0431879824744419,1.0
29375,100000,0,3,1,55,2,0,0,0,0,0,122772.0,102505.2,66845.4,29096.4,25187.2,18276.4,7460.0,2200.0,900.0,800.0,800.0,20000.0,5,0.07277679571377843,0.03291176356189057,0.030931661648863774,0.03176216490916021,0.04377229651353658,8.223684210526315,0.0
29376,100000,0,1,1,58,1,2,0,0,-1,-1,13001.0,12619.8,12922.0,12826.6,52.8,52.8,0.0,557.4,262.4,52.8,52.8,941.8,3,0.0,0.04313573750193468,0.02045748678527435,1.0,1.0,5.088610330667819,2.0
29377,34000,0,1,2,51,0,0,0,0,0,0,40370.2,39007.6,37813.4,36077.8,27406.0,25844.4,1374.6,1501.8,1114.6,861.8,847.8,1028.4,5,0.03523928670310401,0.03971607948505027,0.030894344998863562,0.0314456688316427,0.03280401170079398,0.9020103147037156,0.0
29378,14000,0,2,2,62,6,5,4,3,2,0,22440.4,20766.8,19121.8,17298.8,15871.8,14987.4,0.0,0.0,0.0,0.0,430.0,502.2,5,0.0,0.0,0.0,0.0,0.0286907669108718,5.839534883720931,0.0
29379,64000,0,1,1,51,-2,-2,-2,-2,-2,-2,366.8,111.2,324.4,1545.6,1156.2,779.2,111.2,324.4,1552.4,1156.2,779.2,436.4,0,1.0,1.0,1.0043995859213253,1.0,1.0,0.5561502778202579,5.0
29380,48000,0,2,2,67,0,0,0,0,0,0,108565.4,101716.2,94359.2,93640.4,88480.2,83841.8,4045.0,3477.8,16033.4,3033.4,3200.0,2626.6,5,0.0397675099934917,0.03685703142883789,0.1712231045574346,0.034283376393814666,0.03816711950363661,0.4408585546633724,0.0
29381,40000,0,3,1,54,0,0,0,2,0,0,349.8,787.8,1571.2,728.0,731.2,1254.6,600.0,806.2,1.0,3.2,1201.0,146.6,5,0.7616146230007617,0.5131109979633401,0.0013736263736263737,0.00437636761487965,0.9572772198310219,0.28069234893160755,2.0
29382,6000,0,2,3,53,1,-2,-1,2,0,0,0.0,0.0,814.0,765.0,765.0,0.0,0.0,814.0,0.0,0.0,0.0,0.0,2,10.0,1.0,0.0,0.0,10.0,0.0,10.0
29383,14000,0,3,1,54,0,0,0,0,0,0,12905.4,11999.2,11483.4,10911.6,11793.6,12691.2,503.8,1003.0,800.0,1190.0,1200.0,501.4,5,0.04198613240882725,0.08734346970409461,0.07331647054510795,0.10090218423551757,0.094553706505295,0.5337676716062,0.0
29384,10000,0,2,1,56,0,0,0,-1,0,0,7622.2,7586.8,3363.2,120.4,142.4,164.4,593.2,200.0,120.4,100.0,100.0,100.0,4,0.07818843254072864,0.05946717411988583,1.0,0.7022471910112359,0.6082725060827251,0.44899425287356326,2.0
29385,48000,0,3,1,57,0,0,0,0,0,0,44947.2,46162.8,46809.4,32992.0,33586.8,34222.6,1914.6,1578.6,1230.2,1105.4,1141.6,1147.6,5,0.041474953858951356,0.03372399560771981,0.037287827352085356,0.0329117391356128,0.033358073319969844,0.8231952255250774,0.0
29386,6000,0,3,2,52,0,0,0,2,2,0,5137.2,5489.8,6057.2,5998.6,11626.8,5782.0,500.0,720.0,278.0,0.0,200.0,300.0,5,0.0910779991985136,0.11886680314336658,0.046344146967625774,0.0,0.03459010722933241,0.88339222614841,0.0
29387,26000,0,3,1,54,-1,-1,-1,-2,-1,-1,38.6,499.8,0.0,0.0,85.6,30.0,504.0,0.0,0.0,85.6,30.0,57.0,0,1.0084033613445378,10.0,10.0,1.0,1.0,0.45997417688831505,10.0
29388,10000,0,2,2,54,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
29389,8000,0,2,1,55,1,-2,-2,-2,-2,-2,-30.0,-108.0,-186.0,-264.0,-342.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,-0.0
29390,36000,0,1,1,63,0,0,0,0,0,0,31586.4,31369.4,26114.4,24092.8,21825.8,22454.6,1400.0,1100.0,843.6,900.0,1000.0,800.0,5,0.04462947968402328,0.042122353950310935,0.03501461017399389,0.04123560190233577,0.04453430477496816,0.7628346937218704,0.0
29391,4000,0,3,1,53,0,0,0,0,0,0,3816.8,3844.8,3709.0,3881.0,3871.6,3882.6,260.0,280.0,260.0,140.0,140.0,129.2,5,0.06762380357885976,0.07549204637368563,0.06699304303014687,0.03616076040913318,0.036058311440787104,0.5981481481481481,0.0
29392,20000,0,2,1,52,1,2,2,2,2,2,3084.0,3385.4,3286.4,3603.8,3500.2,3757.2,400.0,0.0,420.0,0.0,300.0,0.0,5,0.11815442783718319,0.0,0.11654364837116377,0.0,0.07984669434685404,0.0,0.0
29393,4000,0,1,1,52,0,0,-1,-1,-1,0,4238.4,3993.0,78.0,78.0,156.0,156.0,320.0,78.0,78.0,156.0,0.0,2080.0,2,0.08014024542950163,1.0,1.0,1.0,0.0,16.455696202531648,3.0
29394,10000,0,3,1,54,0,0,0,0,0,0,9544.4,9416.0,9762.6,9821.4,3600.0,3507.6,420.0,600.0,400.0,240.0,200.0,600.0,5,0.044604927782497875,0.06145903755147194,0.04072739120695624,0.06666666666666667,0.05701904436081651,1.6129032258064515,0.0
29395,6000,0,2,2,60,0,0,0,0,0,0,4715.0,4916.4,5142.2,5322.8,5389.6,2929.6,279.6,305.4,286.0,152.8,106.0,131.0,5,0.05687088113253601,0.05939092217338882,0.05373111895994589,0.02835089802582752,0.03618241398143091,0.5797486280757657,0.0
29396,40000,0,2,1,58,-1,2,2,-2,-2,-1,375.4,366.0,40.0,40.0,3674.0,10655.2,30.2,40.0,0.0,3674.0,10655.2,6000.0,2,0.08251366120218578,1.0,0.0,1.0,1.0,2.0834201425059375,3.0
29397,40000,0,1,1,52,1,-2,-2,-2,-2,-2,-153.6,-153.6,-153.6,-153.6,-153.6,-153.6,0.0,0.0,0.0,0.0,0.0,307.2,0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,-0.0
29398,60000,0,2,1,55,0,0,0,0,0,0,13998.8,14277.6,14577.2,14874.2,15170.8,15488.0,510.4,529.0,539.2,543.2,561.8,565.2,5,0.03574830503726116,0.03628954806135609,0.036250689112691775,0.03580562659846548,0.03627324380165289,1.0530630496348188,0.0
29399,10000,1,2,1,34,0,0,0,2,0,0,2268.0,2273.4,2196.4,2048.6,2165.2,2339.8,640.0,600.0,200.0,200.0,200.0,400.0,5,0.28151667106536465,0.27317428519395376,0.09762764814995607,0.09237021984112323,0.08547739123001966,1.0869565217391304,1.0
29400,38000,1,2,1,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
29401,80000,1,1,2,29,-2,-2,-2,-2,-2,-2,1524.4,7769.8,2717.2,3900.4,761.8,902.4,7819.4,2730.6,3923.4,786.0,1404.2,4997.4,0,1.0063836906998893,1.0049315471809215,1.0058968310942467,1.0317668679443424,1.556072695035461,1.4994959072469336,6.0
29402,12000,1,2,1,24,0,0,0,0,0,0,12557.2,12352.8,12450.8,11917.2,6638.0,6448.6,442.4,620.0,400.0,222.2,224.4,241.6,5,0.03581374263324914,0.04979599704436663,0.03356493135971537,0.03347393793311238,0.034798250783115714,0.6327920377160816,0.0
29403,82000,1,1,2,28,-2,-2,-2,-2,-2,-2,1036.8,689.8,460.0,0.0,30.0,30.0,695.2,460.0,0.0,30.0,30.0,197.8,0,1.0078283560452306,1.0,10.0,1.0,1.0,0.8138578011849902,10.0
29404,38000,1,2,2,24,0,-1,0,0,0,0,3148.0,21320.4,20035.4,20461.6,20922.8,21369.4,21320.4,740.0,760.0,800.0,815.0,2000.0,4,1.0,0.03693462571248889,0.03714274543535208,0.03823580017970826,0.038138646850168934,0.4092423287525475,1.0
29405,4000,1,3,2,22,2,2,0,0,0,2,3276.2,2767.4,2981.4,3170.6,3555.2,3470.4,0.0,320.0,300.0,500.0,0.0,200.0,5,0.0,0.10733212584691755,0.09461931495615972,0.14063906390639064,0.0,0.8928571428571429,0.0
29406,10000,1,1,2,23,-1,-1,-1,-1,-1,-1,686.0,495.6,459.8,960.0,1962.0,132.0,509.6,464.2,960.0,1962.0,132.0,596.0,0,1.0282485875706215,1.0095693779904307,1.0,1.0,1.0,0.7398579869904166,5.0
29407,16000,1,2,2,24,-1,-1,-1,-1,-1,-1,77.2,278.4,3726.8,1086.6,410.6,1156.2,279.2,3750.8,1089.8,411.8,1159.6,619.6,0,1.002873563218391,1.006439841150585,1.0029449659488312,1.0029225523623964,1.0029406677045494,0.4629961740793878,5.0
29408,2000,1,2,2,21,2,2,3,2,0,0,1359.0,2079.6,2018.8,1953.6,1686.0,4147.0,781.0,0.0,0.0,60.0,433.0,533.2,5,0.3755529909598,0.0,0.0,0.03558718861209965,0.10441282855075959,2.0926216640502355,1.0
29409,16000,1,1,2,22,-1,-1,-1,-1,-1,0,361.4,26.6,1079.0,236.4,53.2,73.2,26.6,1079.0,236.4,53.2,46.6,0.0,1,1.0,1.0,1.0,1.0,0.6366120218579235,0.0,5.0
29410,4000,1,2,2,23,0,0,0,2,0,0,3014.2,3216.4,3590.4,3643.2,3563.2,3939.4,253.2,427.2,200.0,0.0,376.2,0.0,5,0.07872155204576545,0.11898395721925133,0.054896794027228815,0.0,0.0954967761588059,0.0,0.0
29411,16000,1,1,2,23,0,0,0,0,0,0,15673.2,13560.2,13606.8,11134.8,9729.8,9408.2,508.0,488.4,362.0,332.2,333.6,332.6,5,0.037462574298314184,0.03589381779698386,0.032510687214857927,0.034142531192830276,0.03545842988031717,0.8215591344728781,0.0
29412,24000,1,2,2,24,0,0,0,0,0,0,18667.6,18241.4,17978.0,17606.0,17715.8,17913.2,652.2,958.6,602.6,602.8,704.4,601.4,5,0.03575383468374138,0.053320725330960064,0.03422696807906396,0.03402612357330744,0.03932295737221713,0.8541157757200477,0.0
29413,4000,1,3,1,54,2,0,0,2,2,2,2876.2,3234.8,3642.0,3867.0,3943.0,4049.8,470.0,460.0,344.2,200.0,200.0,200.0,5,0.1452949177692593,0.12630422844590883,0.08900956814067752,0.0507227998985544,0.049385154822460364,0.5973002030820691,0.0
29414,2000,1,3,2,22,2,0,0,0,-1,0,1544.0,2012.6,1854.4,-1751.6,1797.8,1840.4,500.0,200.0,0.0,6000.0,100.0,190.6,3,0.2484348603796085,0.1078515962036238,-0.0,3.3374123929246857,0.054336013910019555,0.1401470588235294,4.0
29415,4000,1,2,2,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
29416,4000,1,2,2,21,-1,-1,2,2,-2,-2,78.0,156.0,156.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,10.0,10.0,10.0,0.0,10.0
29417,24000,1,2,2,24,0,0,0,-2,-2,-2,5498.2,4141.4,-368.6,9008.2,9090.6,8413.0,600.0,368.6,9376.8,259.2,1400.0,0.0,3,0.14487854348770948,-1.0,1.0409182744610463,0.02851296944096099,0.16640912872934743,0.0,0.0
29418,22000,1,2,2,23,2,0,0,-1,0,0,317.4,479.8,0.0,196.0,7061.0,7213.0,200.0,0.0,196.0,7000.0,265.4,300.0,3,0.4168403501458941,10.0,1.0,0.991360997025917,0.0367946762789408,0.195786670843449,10.0
29419,10000,1,2,2,24,0,0,0,0,0,0,8727.6,8429.2,6005.2,5971.4,6123.8,6075.2,440.0,340.0,400.0,252.2,283.8,280.0,5,0.0521994969866654,0.056617598081662564,0.06698596644003081,0.04118357882360625,0.04671451145641296,0.8158508158508159,0.0
29420,26000,1,3,1,23,0,0,0,0,0,0,21918.4,22701.6,23126.6,19379.6,9285.0,0.0,1146.6,1131.8,936.0,465.0,0.0,0.0,4,0.05050745321915636,0.04893931663106553,0.04829821048938059,0.050080775444264945,10.0,0.0,10.0
29421,6000,1,1,2,24,0,0,2,2,-2,-2,5532.0,5756.0,156.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,2,0.06949270326615706,0.0,10.0,10.0,10.0,0.0,10.0
29422,6000,1,1,2,24,0,0,0,0,0,0,5218.8,5419.0,5631.6,5877.0,5933.0,6089.2,288.0,300.6,346.0,202.0,241.2,389.8,5,0.05314633696253921,0.05337737055188579,0.05887357495320742,0.03404685656497556,0.03961111476055968,1.4145739584845407,0.0
29423,54000,1,1,2,25,-1,-1,-1,-1,-1,-1,999.8,1117.6,673.2,0.0,438.4,0.0,1117.6,673.2,0.0,438.4,0.0,3638.4,0,1.0,1.0,10.0,1.0,10.0,8.160775165978828,10.0
29424,10000,1,3,2,25,0,0,0,0,0,0,5446.4,5355.4,5425.8,5322.6,5211.4,5184.8,287.8,292.8,280.2,181.6,187.0,184.8,5,0.053740150128841924,0.05396439234767223,0.05264344493292751,0.034846682273477377,0.03606696497454096,0.7515861395802832,0.0
29425,40000,1,2,1,25,-2,-2,-2,-2,-2,-2,0.0,0.0,251.4,0.0,0.0,0.0,0.0,251.4,0.0,0.0,0.0,0.0,0,10.0,1.0,10.0,10.0,10.0,0.0,10.0
29426,6000,1,2,1,25,0,0,0,2,0,0,5106.0,5320.0,5953.0,5786.6,5841.0,5926.0,300.0,720.0,0.0,195.6,460.0,0.0,5,0.05639097744360902,0.12094742146816731,0.0,0.033487416538263995,0.07762402969962875,0.0,0.0
29427,10000,1,2,2,25,0,0,0,0,0,0,9486.2,9661.2,7030.0,5020.8,4112.0,1722.8,400.0,308.4,295.0,200.0,70.0,77.2,5,0.04140272429925889,0.043869132290184916,0.05875557680050988,0.048638132295719845,0.04063153006733225,0.30312549081199935,0.0
29428,4000,1,2,1,23,0,0,0,0,0,0,3409.8,3235.6,3443.6,3726.0,3805.8,3915.8,3000.0,320.0,400.0,200.0,200.0,106.2,5,0.9271850661392014,0.09292600766639564,0.10735373054213634,0.05255136896316149,0.05107513151846366,0.12888349514563108,1.0
29429,26000,1,2,2,23,0,0,0,0,0,0,8986.0,8137.6,8176.0,7570.2,7563.2,7969.8,1200.0,1200.0,800.0,2000.0,1000.0,1600.4,5,0.14746362563900903,0.14677103718199608,0.10567752503236374,0.26443833298074887,0.1254736630781199,1.2906451612903227,1.0
29430,18000,1,2,2,24,2,0,0,2,0,0,17869.2,17893.2,18751.0,17941.2,17844.2,18319.2,820.0,1649.0,0.0,690.0,1440.0,0.0,5,0.04582746518230389,0.08794197642792384,0.0,0.03866802658566929,0.07860605266605529,0.0,0.0
29431,28000,1,1,2,24,2,0,0,0,2,0,155.6,196.4,241.2,1086.0,892.0,1685.8,196.0,200.0,1000.0,0.0,1000.0,2000.0,5,0.9979633401221996,0.8291873963515755,0.9208103130755064,0.0,0.5931901767706727,4.173622704507513,3.0
29432,16000,1,1,2,23,-1,-1,-2,-1,-1,-1,65.2,-65.2,0.0,130.4,0.0,65.2,0.0,130.4,130.4,0.0,65.2,130.4,0,-0.0,10.0,1.0,10.0,1.0,2.0,10.0
29433,6000,1,2,2,25,3,2,2,2,2,2,1819.0,2059.4,1997.6,2341.6,2244.6,2415.8,300.0,0.0,378.4,0.0,208.4,140.0,5,0.14567349713508787,0.0,0.16159890673044072,0.0,0.08626541932279162,0.7893549842129004,0.0
29434,18000,1,2,2,23,0,0,0,0,-1,-1,17603.0,13940.2,10409.2,8508.2,1714.2,930.6,1128.0,3204.2,2656.0,1714.2,3930.6,2400.0,3,0.08091706001348617,0.30782384813434266,0.3121694365435697,1.0,4.2237266279819465,0.9498931370220851,6.0
29435,16000,1,3,2,23,0,0,0,0,0,0,13381.8,13493.0,13094.0,11437.4,5811.6,5358.0,490.2,603.4,311.4,300.0,200.0,247.8,5,0.03632994886237308,0.04608217504200397,0.027226467553814675,0.051620896138756964,0.03732736095558044,0.6503937007874017,0.0
29436,6000,1,2,2,23,2,2,2,2,2,2,6809.6,6610.6,6701.2,8386.2,7727.6,7068.6,0.0,360.0,1970.2,0.0,236.6,1026.4,5,0.0,0.05372172148271952,0.23493358135985307,0.0,0.03347197464844524,1.9993766557581427,0.0
29437,20000,1,1,1,24,0,0,0,0,0,0,2075.2,7280.8,7562.6,7776.2,7926.8,8098.6,5280.8,400.0,400.2,340.0,330.0,360.0,5,0.7253049115481816,0.052891862586940994,0.051464725701499445,0.042892466064490084,0.040747783567530185,0.26662716634572653,1.0
29438,72000,1,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0,10.0,10.0,10.0,10.0,1.0,0.0,10.0
29439,10000,1,1,2,23,1,2,0,0,0,0,10127.6,9896.8,9019.0,1859.8,610.8,0.0,0.0,431.0,200.0,300.0,0.0,658.8,4,0.0,0.047788003104557046,0.1075384449940854,0.49115913555992147,10.0,3.53813104189044,10.0
29440,8000,1,2,2,23,0,0,0,0,2,2,3730.6,4007.0,4281.2,4947.0,4810.0,8663.4,400.0,400.0,800.0,0.0,4000.0,400.0,5,0.09982530571499876,0.0934317481080071,0.16171417020416415,0.0,0.4617124916314611,0.3571428571428571,1.0
