,ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
20014,20015,2,0,0,0,0,0,12152.0,12002.2,12266.6,12016.4,7779.4,7884.4,548.0,578.6,442.0,187.6,237.6,0.0
20015,20016,2,0,0,0,0,0,9793.2,9997.0,10152.0,9907.0,6071.6,6060.4,426.0,381.0,362.2,220.0,220.0,240.0
20016,20017,0,0,0,0,0,0,1561.2,1723.0,1570.2,1740.8,1775.4,1812.6,222.8,258.4,229.0,63.6,65.8,66.2
20017,20018,1,4,3,2,-1,0,4285.0,4282.0,4157.2,3998.8,2140.0,0.0,124.0,0.0,0.8,0.0,0.0,0.0
20018,20019,1,2,0,0,0,0,4374.2,4244.4,4511.0,4774.8,2900.0,3300.0,0.0,336.2,400.0,400.0,400.0,400.0
20019,20020,-1,-1,-1,0,0,0,718.4,724.4,1598.0,2078.4,1408.4,1138.4,724.4,1598.0,1200.0,0.0,400.0,1000.0
20020,20021,0,0,0,0,0,0,3411.6,11896.2,10178.0,10196.2,10824.4,11645.4,10579.2,409.4,372.2,800.0,1000.0,608.8
20021,20022,0,0,0,0,0,0,16219.8,16289.8,15977.4,15213.4,14615.4,15378.8,2000.0,1000.0,2000.0,1300.0,1000.0,1000.0
20022,20023,0,0,0,0,0,0,818.2,1063.2,1293.4,1500.0,1499.4,1634.0,260.0,280.0,260.0,54.0,159.0,0.0
20023,20024,0,0,0,0,-1,0,1715.8,742.8,831.6,930.8,616.0,0.0,212.0,220.8,200.0,6.2,0.0,0.0
20024,20025,0,0,0,0,0,0,9490.4,9732.6,10059.4,7232.8,7523.2,7812.4,400.0,500.0,400.0,400.0,400.0,400.0
20025,20026,0,0,0,0,0,0,21512.0,20079.0,15977.8,14012.4,14180.2,14550.8,804.8,601.6,640.0,520.0,600.0,600.0
20026,20027,1,2,0,0,0,0,5369.0,4656.6,2379.2,1619.4,1580.4,1583.4,13.2,504.8,262.2,200.0,58.2,200.0
20027,20028,-1,-2,-2,-2,-2,-2,1200.2,1173.6,-0.2,118.4,-1.6,-1.6,1174.8,0.2,118.6,0.0,0.0,0.0
20028,20029,0,0,0,0,0,0,9799.6,6635.0,3356.8,1911.6,2204.4,2390.6,1221.0,678.8,420.0,316.0,203.2,215.6
20029,20030,-1,-1,0,-1,-1,-1,287.8,709.6,391.6,292.4,514.6,480.4,711.0,202.0,293.2,516.2,501.8,602.6
20030,20031,0,0,0,0,0,0,9532.2,8782.8,7746.8,4630.4,3972.0,3897.2,357.8,309.8,322.2,160.0,160.4,152.0
20031,20032,-1,0,0,0,0,0,9125.2,3306.6,2149.0,1998.8,3365.8,2610.2,600.0,1907.4,1000.0,2000.0,1000.0,400.0
20032,20033,-1,-2,-2,-2,-2,-2,219.4,155.6,599.8,-0.2,-0.2,-0.2,156.0,604.2,0.0,0.0,0.0,0.0
20033,20034,-1,-1,0,0,-2,-2,5246.0,565.8,1344.2,-156.0,-156.0,-156.0,565.8,800.0,156.0,0.0,0.0,0.0
20034,20035,2,2,2,2,2,2,2919.6,2799.6,3093.4,2982.6,3538.4,3260.4,400.0,400.0,0.0,601.8,0.0,400.0
20035,20036,0,0,0,0,0,0,10107.2,5643.8,4999.2,3501.8,1097.2,1059.0,305.4,534.0,212.4,102.8,22.6,49.0
20036,20037,1,2,2,2,2,2,12693.4,13362.2,13649.4,13706.2,13961.6,14108.8,1000.0,620.0,400.0,600.0,400.0,800.0
20037,20038,0,0,0,0,0,0,65133.8,41303.0,28970.6,26453.6,23779.8,15844.6,2008.2,1483.0,1405.0,8864.8,623.8,556.0
20038,20039,-1,-1,-1,-1,-1,-1,296.6,9.2,183.0,70.4,21.0,0.0,9.2,183.0,70.4,21.0,0.0,200.0
20039,20040,1,2,0,0,2,2,2585.0,2682.2,2838.0,3243.6,3132.6,3450.0,200.0,260.0,454.6,0.0,400.0,0.0
20040,20041,0,0,0,0,0,0,9410.4,9574.8,8186.6,3320.6,3386.4,3457.4,345.6,571.2,255.2,121.0,125.4,126.6
20041,20042,0,0,0,0,0,0,34143.4,34805.2,35471.8,34666.8,35321.0,36041.0,1280.2,1300.2,1220.2,1240.2,1300.2,1320.2
20042,20043,0,0,0,2,0,0,7626.2,7076.4,7748.8,7761.4,7986.6,7729.2,320.0,990.0,280.0,400.0,280.0,300.0
20043,20044,-1,-1,-1,-1,-2,-2,4920.4,2505.2,1806.4,0.0,0.0,0.0,1012.6,1806.4,0.0,0.0,0.0,0.0
20044,20045,0,0,0,0,0,0,7203.4,6441.0,5820.8,5889.4,2482.2,1111.0,603.0,600.8,611.6,200.0,1000.0,800.4
20045,20046,0,0,0,0,0,0,15567.6,15210.8,14798.4,14649.2,14264.2,28298.8,660.0,655.0,600.0,600.0,600.0,700.0
20046,20047,1,2,2,0,0,0,10470.8,10530.2,10211.2,9903.0,8437.8,3987.6,442.2,0.0,434.8,400.0,1294.6,0.0
20047,20048,0,0,0,0,0,0,6258.4,6553.2,6885.2,6945.0,3609.8,3918.6,400.0,500.0,270.6,300.0,400.0,300.2
20048,20049,0,0,0,0,0,0,3372.2,1510.6,1734.0,1952.8,1990.8,2028.8,260.0,280.0,280.0,100.0,100.0,200.0
20049,20050,0,0,0,0,0,0,4587.2,51008.0,48218.4,48570.0,47563.6,47552.4,48020.2,1802.4,1709.8,1664.8,1704.8,1810.4
20050,20051,-1,-1,-1,-1,-1,2,378.4,377.8,343.2,8342.0,8443.8,7954.8,377.8,343.2,8342.0,560.0,0.0,300.0
20051,20052,0,0,0,0,0,0,26181.0,24478.0,24404.8,22473.4,13564.0,13319.0,1213.4,1344.6,813.8,1000.0,640.0,600.0
20052,20053,1,2,2,2,2,2,10715.2,10425.6,11331.4,11468.0,11164.6,11652.0,0.0,1200.0,440.0,0.0,700.0,700.0
20053,20054,-1,-1,-1,0,0,0,345.4,0.0,1775.8,1606.8,1717.0,1541.6,0.0,1775.8,220.0,200.0,200.0,200.0
20054,20055,-1,-1,2,-1,0,0,140.2,688.4,510.2,843.4,251.0,310.8,688.4,3.6,843.4,0.0,200.0,177.6
20055,20056,2,0,0,0,0,0,14552.6,10767.8,6845.6,5283.6,4439.2,3194.6,1008.2,2806.2,3004.2,3001.4,2800.8,2802.4
20056,20057,-1,-1,-1,-1,-1,-2,397.0,333.2,261.2,409.8,0.0,0.0,334.2,261.2,409.8,0.0,0.0,299.4
20057,20058,1,2,2,2,0,0,19293.8,19950.0,20156.6,17979.6,11680.8,7015.6,1400.0,800.0,9.8,1000.0,800.0,2000.0
20058,20059,-1,-1,-1,-1,-1,-2,639.4,387.2,465.8,466.4,-0.8,-0.8,388.2,529.0,467.8,0.0,0.0,0.0
20059,20060,0,0,0,0,0,0,6247.0,6292.4,6299.8,3354.6,2313.6,1945.4,1210.0,1207.4,1016.8,1200.0,800.0,766.4
20060,20061,-1,-1,-1,-1,-1,-1,431.8,391.2,1118.4,2135.2,134.2,1965.2,392.2,1121.6,2381.2,134.6,1971.0,1525.4
20061,20062,-1,-2,-2,-2,-2,-2,432.2,334.4,515.8,462.6,457.4,688.4,336.2,543.4,464.8,459.6,692.4,527.4
20062,20063,2,0,0,2,0,0,11719.6,11297.2,12175.4,11227.6,11361.2,11587.0,526.4,1184.8,0.0,440.0,440.0,458.0
20063,20064,0,0,0,0,0,0,75078.4,74600.8,74313.4,75070.4,63215.2,62917.6,2658.0,2802.4,4000.0,3200.0,3200.0,58000.0
20064,20065,0,0,0,0,0,0,11937.6,11525.4,11683.4,9810.0,9944.4,9779.6,600.0,600.0,400.0,400.0,400.0,600.0
20065,20066,0,0,0,0,0,0,29899.8,23945.2,22338.0,22955.2,22180.4,22803.6,3000.0,2000.0,2000.0,2000.0,1000.0,1000.0
20066,20067,-1,-2,-2,-2,-2,-2,258.8,211.6,71.8,71.8,71.8,101.8,211.6,71.8,71.8,71.8,101.8,71.8
20067,20068,0,0,0,0,0,0,16372.2,16289.2,16581.4,16966.4,17424.6,17072.6,3000.0,800.0,800.0,800.0,600.0,600.0
20068,20069,1,2,0,0,0,0,4015.8,3739.2,3974.4,4020.0,3940.8,3600.8,0.0,356.4,280.0,78.8,0.0,45.2
20069,20070,-1,0,0,2,0,0,2107.6,3240.2,4185.2,4052.0,4950.8,5876.6,1240.2,1000.0,0.0,1000.0,1010.8,1010.8
20070,20071,0,0,0,0,0,0,19986.2,19019.2,16077.6,15126.2,14292.8,13183.0,1014.0,803.8,403.8,424.0,419.2,348.8
20071,20072,0,0,0,2,2,0,3778.8,4251.6,4718.0,4979.2,4840.0,5326.0,600.0,600.0,400.0,0.0,600.0,300.0
20072,20073,0,0,0,0,0,0,26330.6,26492.4,26119.6,19667.2,17372.4,17723.6,1000.4,1000.8,683.2,614.8,700.0,635.8
20073,20074,2,2,2,0,0,2,22871.0,24889.8,24218.6,24625.2,26224.0,26827.0,2700.0,0.0,1100.0,2000.0,1040.0,1000.0
20074,20075,-1,-1,-1,-1,-1,-1,151.6,0.0,204.4,400.8,0.0,410.2,0.0,204.4,403.2,0.0,410.2,0.0
20075,20076,0,0,0,0,0,0,3613.8,3581.0,3742.4,3936.4,3676.8,3753.6,436.0,280.0,260.0,200.0,136.0,220.0
20076,20077,0,0,-1,-1,0,0,1770.4,389.2,294.6,9605.8,9505.0,9436.2,200.0,200.0,9605.8,400.0,400.0,400.0
20077,20078,-1,-1,-1,-1,0,0,99.6,99.6,98.6,3386.2,3782.6,3854.4,99.6,98.6,3387.2,1606.0,1400.0,100.0
20078,20079,-1,1,-2,-2,-2,-2,28780.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
20079,20080,0,-1,0,-1,-1,-1,56444.4,30810.0,0.0,3.6,3.6,3.6,1420.0,0.0,3.6,0.0,0.0,406.8
20080,20081,2,2,2,-1,2,-2,12228.6,11678.8,10561.0,10509.2,1791.8,1962.4,600.0,0.0,297.8,10257.0,200.0,73.6
20081,20082,-1,0,0,0,0,0,316.2,456.4,592.8,672.0,1007.6,966.6,209.2,208.8,214.4,350.0,36.4,400.0
20082,20083,0,0,2,0,0,0,16447.6,20150.6,18641.8,17962.6,11071.8,6445.4,4000.0,0.0,700.2,604.2,1002.2,10681.6
20083,20084,-1,-1,-1,-1,-1,-1,79.2,158.4,994.0,802.4,730.2,1120.0,158.4,994.0,802.4,730.2,1120.0,79.2
20084,20085,1,2,2,0,0,2,2492.0,2697.8,2597.4,2739.8,3173.6,3094.8,306.0,0.0,246.8,480.6,0.0,142.2
20085,20086,0,0,0,0,-1,-2,2564.0,3092.6,10008.0,4414.4,1342.4,1057.2,1085.4,7501.0,2015.4,46.6,1062.4,1398.2
20086,20087,0,0,2,4,3,3,10384.6,11139.8,12257.0,11945.4,12133.8,11888.4,1053.0,1412.8,0.0,500.0,0.0,0.0
20087,20088,-1,0,0,0,0,0,8055.2,8379.4,9107.0,9190.8,9541.2,9847.0,1000.0,1400.0,800.0,1000.0,1000.0,405.8
20088,20089,4,3,3,3,2,2,30584.8,30428.4,31040.2,31440.4,30662.2,32594.6,640.0,1400.0,1200.0,0.0,2400.0,0.0
20089,20090,2,2,2,2,0,0,26593.6,26901.0,27124.8,25991.8,18672.0,18008.0,1340.0,1240.0,0.0,700.0,647.6,643.2
20090,20091,-1,-2,-2,-2,-2,-2,1768.0,990.2,-3.4,363.0,207.0,92.0,990.2,0.0,366.4,207.0,92.0,127.0
20091,20092,0,0,0,0,0,0,51300.6,50946.4,48972.0,49033.0,47224.0,47541.0,1849.6,1804.2,1753.4,1663.4,1747.2,2005.0
20092,20093,-1,-1,-1,-1,-1,-1,0.0,379.8,166.4,0.0,332.4,907.4,379.8,166.4,0.0,332.4,907.4,588.6
20093,20094,0,0,0,0,0,0,8462.8,7547.0,6471.6,22888.6,22304.0,21155.8,360.8,542.6,21205.6,765.4,1012.0,6000.0
20094,20095,1,2,2,2,-1,0,14232.0,13476.2,14438.4,14088.8,14380.0,0.0,0.0,1303.2,0.0,660.0,0.0,100.0
20095,20096,0,0,0,0,0,0,4937.8,5904.0,5944.4,7255.2,3813.0,3587.4,2011.6,2067.8,2006.8,10.8,2017.6,1273.6
20096,20097,0,0,0,0,0,0,45248.8,46129.4,42296.6,30614.4,31229.8,28929.2,1660.8,2008.8,1200.0,1115.2,1200.0,1240.0
20097,20098,-1,-2,-2,-2,-2,-2,447.0,2739.0,78.0,816.0,678.0,78.0,2739.0,78.0,816.0,678.0,78.0,78.0
20098,20099,-1,-1,-1,-2,-1,0,88.2,15.2,-4.2,-4.2,3047.4,1469.0,15.2,0.0,0.0,3051.6,7.2,0.0
20099,20100,0,-1,-1,-1,0,0,1673.6,376.8,40.0,520.2,351.8,-25.0,200.0,40.0,520.2,20.0,0.0,482.4
20100,20101,0,0,0,0,0,0,33340.2,32912.2,33378.8,34020.4,33003.0,33114.2,1177.4,1378.8,1220.4,1161.4,1248.2,1400.0
20101,20102,3,2,2,2,2,2,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
20102,20103,-1,2,-2,-1,2,2,378.6,0.0,0.0,14.2,14.2,774.2,0.0,0.0,14.2,0.0,760.0,0.0
20103,20104,-1,0,0,-1,0,-1,8411.0,7273.2,7418.6,8260.0,0.0,69.0,400.0,282.6,330.0,0.0,69.0,0.0
20104,20105,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20105,20106,0,-1,-1,-1,-1,-1,10801.4,12552.2,2074.6,1360.6,520.2,595.8,9837.6,2082.2,1366.0,521.6,597.4,447.2
20106,20107,0,0,0,0,0,0,9827.8,9856.2,8494.4,8962.0,9139.8,9335.0,341.4,389.6,2349.2,327.0,342.4,800.0
20107,20108,0,0,0,0,0,0,20045.2,20420.6,20740.2,20734.6,19885.8,18697.4,1040.0,1100.0,940.0,800.0,800.0,800.0
20108,20109,-1,-1,-1,-1,-1,-1,188.4,78.0,78.0,78.0,0.0,156.0,78.0,78.0,78.0,0.0,156.0,0.0
20109,20110,0,-1,0,-2,-2,-1,2164.6,2645.2,130.4,0.0,130.4,18555.0,600.0,195.6,0.0,130.4,18555.0,800.0
20110,20111,0,0,0,0,0,0,24497.2,23287.4,22576.2,19238.2,17786.8,18126.6,1202.6,982.2,706.6,660.2,721.4,1103.2
20111,20112,0,0,0,2,0,0,4500.6,4960.4,5873.4,5621.6,5343.4,2338.6,600.0,1000.0,0.0,200.6,200.0,200.0
20112,20113,-1,-1,-1,-1,-1,0,467.0,286.4,143.6,100.0,1061.2,418.2,286.4,143.6,100.0,1061.2,0.0,154.0
20113,20114,0,0,0,0,0,0,10740.0,10787.6,9570.4,9707.6,9806.8,9937.8,440.0,1761.6,440.0,400.0,400.0,460.0
20114,20115,-1,-2,-2,-2,-2,-2,662.0,-1.2,951.8,199.2,0.0,239.8,0.0,953.0,199.2,0.0,239.8,181.8
20115,20116,-1,-1,-1,-1,0,0,6653.8,3816.8,520.2,22415.0,32633.0,42915.0,249.6,520.2,22442.4,20000.0,12915.0,13562.0
20116,20117,0,0,0,0,0,0,21339.6,20909.2,20054.4,18523.0,18531.4,18672.8,1200.0,960.0,860.0,720.0,700.0,720.0
20117,20118,0,0,0,0,0,0,3748.2,2544.8,2760.8,3066.2,3031.8,2037.6,344.8,360.8,544.2,231.8,237.6,146.6
20118,20119,0,0,0,0,0,0,20150.2,19955.4,19895.8,18805.6,2915.6,6650.8,718.4,850.4,524.0,81.6,5226.0,130.6
20119,20120,-1,-2,-2,-2,-2,-2,1381.2,978.6,101.6,0.0,972.2,509.4,978.6,101.6,0.0,972.2,509.4,0.0
20120,20121,0,0,0,0,0,0,9360.6,9559.2,9804.8,10038.4,9903.0,9607.6,354.4,400.0,420.0,1080.0,1634.8,337.4
20121,20122,0,0,0,0,0,0,61911.6,63191.2,61579.2,48241.2,48496.2,46046.4,2749.8,2272.0,1914.4,1422.0,2894.0,1522.0
20122,20123,0,0,0,0,0,0,5082.2,5397.8,5649.0,5835.2,5739.2,5864.2,400.0,400.0,300.0,200.0,182.6,360.0
20123,20124,0,0,0,0,0,0,10889.6,11111.8,11927.0,12724.8,13512.6,13962.4,403.4,1000.0,1000.0,1000.0,1000.0,2000.0
20124,20125,0,0,0,0,0,0,12570.8,10111.6,10547.6,10749.4,11054.2,11450.0,1000.0,600.0,500.0,600.0,600.0,974.0
20125,20126,0,0,-1,0,-2,-1,11959.2,12144.4,6204.6,-527.8,-557.4,6946.4,1000.0,2803.2,0.0,400.0,7600.0,1200.0
20126,20127,0,0,0,0,2,0,31665.2,23885.2,21827.2,21376.4,19983.4,19426.6,1208.6,807.4,2003.8,1.8,696.0,927.0
20127,20128,-1,-2,-2,-2,-2,-2,1129.8,1129.8,1129.8,1139.8,1093.2,3975.6,1129.8,1129.8,1139.8,1123.2,4054.4,0.0
20128,20129,-1,-1,-1,-2,-2,-2,-3.4,357.2,0.0,0.0,0.0,0.0,360.6,0.0,0.0,0.0,0.0,0.0
20129,20130,-1,-1,0,0,0,0,3725.8,3840.4,4091.8,3898.6,3457.8,3536.8,4294.6,315.2,400.0,120.0,200.0,140.0
20130,20131,-1,-1,-1,-1,-1,-1,540.0,421.6,450.6,3548.6,1642.0,0.0,421.6,450.6,3560.8,1642.0,0.0,0.0
20131,20132,0,0,0,0,0,0,61961.0,47583.0,47183.4,45542.8,30987.8,20467.6,3163.6,2009.8,2003.0,2987.8,867.6,1053.4
20132,20133,-1,-2,-2,-2,-2,-2,346.0,500.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
20133,20134,-1,-1,-1,-1,-1,0,65.2,65.2,65.2,65.2,130.4,65.2,65.2,65.2,65.2,130.4,0.0,65.2
20134,20135,2,2,0,0,0,0,5400.4,5254.8,5409.0,5719.6,6026.2,6471.2,0.0,300.0,400.0,400.0,540.0,260.0
20135,20136,0,0,-1,-1,0,-1,3361.6,3348.2,2890.0,1759.2,1083.8,475.4,260.2,200.0,1759.2,21.6,475.4,3148.4
20136,20137,1,2,2,2,2,2,6008.0,5851.6,6227.4,6571.0,6663.2,6827.4,0.0,470.4,506.2,260.0,300.0,0.0
20137,20138,2,0,0,0,2,2,1215.6,1403.0,1607.2,1919.4,1858.8,2048.4,240.0,228.0,340.0,0.0,220.0,0.0
20138,20139,0,0,2,2,2,2,6535.6,7460.6,7422.8,7737.4,8267.6,8129.0,1080.0,120.0,480.0,700.0,0.0,307.8
20139,20140,-1,-1,-1,-1,-1,-1,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2
20140,20141,1,2,0,0,0,0,1105.0,807.8,731.2,760.2,508.0,455.8,0.0,218.8,300.0,0.0,200.0,0.0
20141,20142,0,0,2,0,0,0,4054.2,4395.8,4184.8,4176.2,4252.4,4293.8,1006.8,0.0,400.0,400.0,400.0,400.0
20142,20143,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20143,20144,0,-1,-1,-1,-1,-1,4465.0,5501.6,784.6,1811.8,672.0,731.4,1518.0,789.0,6217.2,675.4,733.4,98.6
20144,20145,0,0,0,0,0,0,8319.4,10169.8,10985.4,11594.4,12044.8,14239.6,2000.0,985.4,794.4,644.8,2396.0,1153.0
20145,20146,-1,-2,-2,-2,-2,-2,1580.8,172.0,-0.6,-0.6,-0.6,-0.6,172.8,0.0,0.0,0.0,0.0,0.0
20146,20147,0,0,0,0,0,0,29724.8,21998.0,22503.0,22990.2,23569.8,24147.8,800.0,800.0,800.0,900.0,1000.0,300.0
20147,20148,0,0,0,0,0,0,14012.4,3933.8,4139.2,4341.8,4469.6,4597.6,264.2,269.6,272.2,200.0,200.0,400.0
20148,20149,-1,-1,-1,-1,-1,-1,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,21.8
20149,20150,1,2,2,2,2,2,17222.8,17579.2,17879.4,18102.8,18332.2,18020.0,820.0,760.0,700.0,700.0,0.0,1380.0
20150,20151,0,0,0,0,0,0,51491.2,52237.8,52904.0,49914.2,40428.8,39528.6,2124.2,1989.6,1782.8,1397.2,8200.0,1444.4
20151,20152,0,0,0,0,0,0,13910.8,14478.0,15104.2,15797.4,16178.2,12422.6,800.0,1000.0,2000.0,800.0,600.0,1200.0
20152,20153,0,-1,-1,-1,-1,-2,20355.2,2852.0,8047.2,3802.2,-206.2,-974.6,206.4,8050.4,3802.2,0.0,0.0,0.0
20153,20154,-1,-2,-2,-2,-2,-2,463.2,426.2,495.2,1949.2,1418.4,1089.8,428.6,497.0,1958.6,1424.6,1092.0,60.0
20154,20155,0,0,0,0,0,0,97563.2,94227.6,90894.2,86426.4,57173.6,58228.0,3186.6,3413.0,2975.6,1701.0,1805.4,1705.4
20155,20156,0,0,2,2,0,0,22372.8,22422.4,22873.4,22212.8,22424.6,22315.0,2200.0,1100.0,0.0,880.0,900.0,840.0
20156,20157,0,0,0,0,0,0,42093.0,40191.8,29330.4,26505.4,14084.2,12047.0,2059.8,1440.0,1177.2,600.0,1000.0,1000.0
20157,20158,-1,0,-2,-2,-2,-2,6894.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20158,20159,0,0,0,0,0,0,53495.0,47464.8,37271.8,23965.8,17413.6,4706.6,2101.2,1766.6,1091.2,503.8,175.0,203.6
20159,20160,1,2,2,2,2,2,26680.2,27140.6,28455.0,28885.4,29340.4,30129.4,1200.0,2055.0,1200.0,1200.0,1220.0,0.0
20160,20161,3,3,2,-1,2,-2,13153.2,11940.4,11179.8,10855.0,4056.0,4007.6,0.0,420.0,0.0,12402.6,171.6,173.8
20161,20162,-1,-1,-1,-1,-1,-1,5855.2,1586.8,127.0,2483.2,804.4,51.8,1594.4,127.4,2510.6,814.0,51.8,2335.0
20162,20163,-1,-1,-1,2,-1,-1,0.0,39.6,39.6,39.6,23079.4,24050.0,39.6,0.0,0.0,23079.8,1242.2,410.8
20163,20164,-1,-1,-1,-1,-1,0,260.4,1046.0,674.6,2814.2,583.0,31.4,1061.6,705.4,2826.6,585.6,0.4,68.6
20164,20165,0,0,0,0,0,0,27766.8,28703.6,29342.8,29757.4,30461.2,31138.0,1400.0,1400.0,1200.0,1200.2,1200.0,1200.0
20165,20166,0,0,0,0,0,0,67798.4,67850.8,69697.0,69205.6,67796.2,69606.4,3069.6,4002.6,4003.6,3000.0,4000.0,4000.0
20166,20167,0,0,0,-1,-1,-1,41319.4,42337.4,39649.0,43464.0,500.0,0.0,2004.4,5009.0,6624.8,1036.0,0.0,0.0
20167,20168,2,2,3,2,0,0,4018.2,4291.8,4166.4,4277.2,4445.4,4693.2,400.0,0.0,240.0,240.0,320.0,300.0
20168,20169,0,0,0,0,0,0,69558.0,70520.0,59959.4,43794.6,29265.2,21441.0,2600.0,2200.0,1646.4,1400.0,1200.0,1400.0
20169,20170,1,3,2,2,0,0,5257.6,4764.4,4584.4,4428.0,3834.0,3434.0,0.0,300.0,3.6,476.6,0.0,0.0
20170,20171,0,0,0,-1,-1,-1,1845.6,1506.4,1449.2,701.2,475.2,24737.4,420.0,664.0,0.0,480.0,25437.4,437.4
20171,20172,0,0,0,0,0,0,7824.8,8094.8,8244.0,8466.4,8645.4,8906.0,400.0,340.0,360.0,320.0,400.0,400.0
20172,20173,0,0,0,0,0,0,1507.2,1630.4,1755.8,1875.8,1913.0,1812.4,227.2,230.6,228.6,65.8,83.6,36.0
20173,20174,-1,-1,-1,-1,0,0,0.0,852.0,655.6,116.0,116.0,0.0,852.0,655.6,116.0,0.0,0.0,0.0
20174,20175,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20175,20176,0,0,0,0,0,0,12417.4,12688.8,13084.0,13544.4,14194.0,14534.0,600.0,600.0,800.0,1000.0,600.0,1000.0
20176,20177,0,0,0,0,0,0,9758.4,10016.6,10064.6,9780.4,4002.4,3983.0,421.0,369.0,349.2,138.2,200.0,160.0
20177,20178,-1,-1,0,-1,0,0,2018.2,3664.8,1761.6,5463.8,3855.6,2301.0,3707.8,200.0,5465.8,77.2,200.0,3243.0
20178,20179,0,0,0,0,0,0,31164.0,34313.0,36956.4,30473.0,27951.4,30669.6,4000.0,4048.2,4030.8,4003.8,4030.2,4007.4
20179,20180,0,0,0,0,0,0,31993.4,32839.4,24522.2,23804.6,22750.8,23005.8,1564.4,905.8,847.6,861.0,841.6,800.6
20180,20181,0,0,0,0,0,0,18328.2,17181.2,17427.6,17428.2,13392.8,13179.6,620.0,860.0,780.0,462.6,475.6,529.4
20181,20182,-1,-1,-1,-1,-1,-1,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,519.8
20182,20183,0,0,0,0,0,0,27105.4,26882.8,28121.4,26386.6,27121.2,26581.2,1600.0,2000.0,1000.0,1200.0,940.0,1000.0
20183,20184,0,0,0,0,0,0,17762.4,17897.6,17990.2,17392.2,15856.8,14906.2,661.8,1003.2,1010.0,605.2,1000.0,1002.4
20184,20185,0,0,0,0,0,0,15827.0,15157.2,15256.0,14358.0,9967.0,9776.0,601.2,801.8,601.2,375.8,400.0,428.8
20185,20186,0,0,0,0,0,0,3618.2,3447.4,3283.8,3428.8,3571.0,3713.4,320.0,320.0,260.0,200.0,200.0,190.0
20186,20187,-1,-1,-1,-1,-1,-1,1007.2,6579.4,1298.6,4658.4,250.8,1561.6,6579.6,1298.6,4664.8,250.8,1561.6,604.6
20187,20188,3,-1,-1,-1,-1,0,26163.8,24989.2,2042.4,497.2,1034.0,1364.6,0.0,2050.4,497.2,1034.0,607.8,477.2
20188,20189,1,2,0,0,0,0,46018.0,44982.6,45599.6,43532.0,38928.2,39868.8,0.0,2400.0,2400.0,1600.0,1600.0,1600.0
20189,20190,0,0,0,2,-1,0,3150.0,3294.4,3106.0,1688.0,200.0,0.0,260.0,482.0,0.0,0.0,0.0,0.0
20190,20191,0,0,0,0,0,0,17701.2,11739.8,12050.4,12449.0,12840.4,13233.4,440.0,500.0,600.0,600.0,600.0,600.0
20191,20192,0,0,0,0,0,0,61654.8,41995.2,31738.8,29791.2,27043.4,17060.0,1700.0,1200.0,1200.0,1047.4,600.0,1792.2
20192,20193,0,0,0,0,0,0,32665.4,33111.4,30571.2,28521.0,28848.0,28842.6,1640.0,1248.6,1400.0,1100.0,1100.0,1082.2
20193,20194,0,0,0,0,0,0,33567.0,34195.6,34443.4,32757.2,16322.2,15963.4,1440.0,1680.0,1400.0,600.0,580.0,620.0
20194,20195,2,2,2,0,0,0,25349.8,27173.4,26449.8,26483.2,26391.8,25675.0,2248.6,0.0,1120.0,1030.0,1020.0,902.4
20195,20196,0,0,0,0,0,0,12874.4,12987.4,11826.6,10638.6,9470.4,8325.4,460.0,440.0,400.0,400.0,400.0,300.0
20196,20197,0,0,0,0,0,3,1254.0,1460.6,1675.0,1853.6,2126.0,2037.6,260.0,270.0,240.0,300.0,0.0,0.0
20197,20198,1,2,2,2,2,2,25899.4,26375.4,27061.8,26334.2,27754.2,28229.2,1200.0,1400.0,0.0,2160.0,960.0,0.0
20198,20199,-1,-2,-2,-2,-2,-2,705.6,238.0,391.6,-1.0,202.6,470.0,239.2,393.6,40.0,203.6,472.2,500.0
20199,20200,0,0,-1,-1,-1,-2,27978.4,26273.0,1982.0,2581.8,0.0,0.0,1235.8,393.8,26200.0,0.0,0.0,340.0
