ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default
384,24000,1,2,2,35,-1,-1,-1,-1,-1,-1,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,1
4642,10000,0,2,2,25,0,0,0,0,0,0,1166.4,6711.8,6554.8,4622.6,3970.4,3461.6,6014.8,360.0,200.0,140.0,200.0,200.0,0
13647,14000,0,2,1,40,0,0,0,0,0,0,1096.2,1299.0,1502.8,1716.4,1807.6,1898.0,222.6,226.4,240.0,120.0,120.0,120.0,0
12469,84000,0,1,2,32,0,0,0,2,0,0,18175.0,18357.8,17897.8,17415.2,11101.6,11554.2,823.6,2800.0,0.0,367.4,602.0,28840.8,0
20542,72000,0,1,2,37,1,-1,-1,-1,-1,-1,-0.4,102.6,214.0,-2.0,421.4,125.4,103.0,215.0,0.0,423.4,126.0,75.0,0
17885,38000,1,2,1,52,-2,-2,-1,-1,-1,-1,35.0,309.4,1220.2,960.6,1007.8,0.0,309.4,1220.2,960.6,1007.8,0.0,0.0,0
15611,10000,0,3,2,39,2,0,0,0,0,-1,8449.0,8404.4,9162.2,9638.4,1899.6,1346.6,6000.6,2600.0,1807.2,1238.0,2027.0,3200.0,0
16334,36000,1,2,2,25,0,0,0,-2,-1,0,2278.6,592.6,0.0,0.0,70.2,270.2,400.0,0.0,0.0,70.2,200.0,0.0,0
14634,42000,1,1,2,29,0,0,0,0,0,0,39850.2,41028.6,38452.0,33702.2,28996.0,30741.2,1805.0,1701.4,1148.0,1025.6,2200.0,0.0,0
21423,6000,1,3,2,35,0,0,0,0,0,0,5574.6,5465.2,5529.6,5571.8,5416.8,5426.6,288.2,295.8,281.2,219.4,406.2,0.0,0
11152,26000,1,3,1,53,0,0,0,0,0,0,3722.8,4068.6,4477.2,4859.2,5087.2,5490.2,468.6,477.2,459.2,307.2,490.2,531.8,0
20088,16000,0,1,2,30,-1,0,0,0,0,0,8055.2,8379.4,9107.0,9190.8,9541.2,9847.0,1000.0,1400.0,800.0,1000.0,1000.0,405.8,0
19466,30000,1,1,1,45,-2,-2,-2,-2,-2,-2,1084.6,826.6,2855.8,1197.0,1666.6,1648.2,826.6,2859.2,1198.0,1668.4,1648.2,3563.4,0
21365,32000,1,3,1,39,-2,-2,-2,-2,-2,-2,1217.8,475.2,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0
22380,30000,0,5,1,36,0,0,0,0,0,0,43296.4,44177.8,26723.2,27275.6,27843.8,28434.4,1100.0,760.0,780.0,800.0,820.0,820.0,0
15769,18000,0,2,1,34,0,0,0,0,0,0,21210.6,20204.6,19409.0,20474.4,20158.8,19655.4,709.4,716.0,2600.0,1400.0,1200.0,1400.0,0
6536,10000,1,3,1,28,0,0,2,0,0,0,2896.8,3705.6,3784.6,3862.0,3969.6,4073.4,860.0,200.0,200.0,200.0,200.0,200.0,1
1294,72000,0,2,2,29,0,0,0,0,0,0,22905.4,23897.4,22687.6,22588.0,24424.4,24309.4,4009.2,1009.2,2000.0,2009.6,2008.6,1002.8,0
14604,36000,1,2,1,32,2,2,2,2,2,0,2657.2,3109.6,3001.8,3550.4,3434.4,3746.4,560.0,0.0,600.0,0.0,400.0,1000.0,1
17058,30000,1,1,2,40,0,0,0,2,0,0,3397.2,3738.6,4177.0,4347.6,4416.0,4711.6,400.0,500.0,300.0,200.0,400.0,400.0,0
2942,26000,0,1,2,25,-1,-1,-1,-1,0,0,2670.0,1224.6,513.0,1795.0,8732.6,4713.2,1228.2,514.4,1802.0,8547.8,1116.6,76.8,0
3256,76000,1,1,1,34,2,2,2,2,2,2,64439.8,66303.6,67540.6,68722.4,70217.8,71680.2,3200.2,2630.0,2600.0,2630.0,2660.0,2600.0,0
11772,34000,0,2,2,33,-1,-1,-1,-1,-1,-1,550.8,550.8,550.8,550.8,550.8,550.8,550.8,550.8,550.8,550.8,550.8,550.8,0
20634,4000,0,2,1,55,0,0,2,0,0,2,2060.2,2574.2,2474.8,2678.4,2987.6,2911.4,550.0,0.0,246.2,355.4,0.0,971.8,1
4280,16000,0,1,2,28,-2,-2,-2,-2,-2,-2,1719.6,1893.4,-54.0,739.4,1891.0,828.8,1893.4,0.0,793.4,1891.0,1000.0,580.0,1
2278,60000,0,1,2,34,-1,-1,-1,-1,-1,-1,79.2,79.2,79.2,0.0,158.4,13619.0,79.2,79.2,0.0,158.4,13619.0,340.0,0
16656,22000,1,1,2,24,0,0,2,0,0,0,22372.6,22313.8,22153.6,22096.0,9741.6,9412.0,1200.2,1000.0,1012.0,400.0,600.0,1000.0,0
814,16000,1,2,2,23,-1,0,0,0,0,0,11462.8,11697.8,10090.4,10314.6,9812.2,6786.2,429.0,400.0,402.4,409.8,401.6,243.4,0
19908,40000,1,2,1,51,-1,-1,-2,-1,-1,-1,486.6,147.0,147.0,460.2,627.8,63.2,147.0,147.0,460.2,627.8,63.2,1327.0,0
3243,100000,0,2,2,31,2,2,2,0,0,0,106628.4,100966.8,82768.8,61175.0,9284.0,2908.0,617.8,2800.0,2800.0,300.0,2800.0,400.0,0
735,30000,1,3,1,54,-1,0,0,0,2,0,29749.4,29046.2,29068.2,30766.6,30238.8,29147.6,1100.0,1100.0,2200.0,0.0,1200.0,1043.0,0
8837,98000,0,1,2,36,-2,-2,-2,-2,-2,-2,1062.0,538.2,673.4,-9.2,1857.0,-2.8,542.2,676.8,0.0,1866.2,0.0,592.0,0
6016,6000,1,2,1,45,0,0,0,0,0,0,6097.6,6180.0,6096.0,6224.8,5866.6,6035.4,320.0,300.0,220.0,210.6,264.0,193.4,1
21714,34000,1,1,2,42,-1,-1,-1,-1,-1,0,696.0,63.2,63.2,63.2,189.6,126.4,63.2,63.2,63.2,189.6,0.0,0.0,0
14270,88000,1,2,2,28,1,2,2,0,0,0,41835.2,43046.2,40873.8,37240.2,36703.6,29633.8,2200.0,10.8,1506.0,1529.6,1262.0,662.4,1
21341,72000,1,1,1,40,2,2,2,2,0,0,21679.8,21033.4,23093.6,22431.4,22938.0,23569.0,0.0,2400.0,0.0,1180.0,1000.0,900.0,1
3004,46000,1,1,1,38,0,-1,-1,-1,-1,-1,2581.4,63.2,231.2,63.2,63.2,63.2,63.2,231.2,63.2,63.2,63.2,63.2,0
15547,10000,0,2,2,41,0,0,0,0,0,0,7873.8,8142.0,8547.2,8750.2,8923.8,9180.0,400.0,600.0,345.8,319.4,400.0,341.8,0
1267,4000,0,2,2,23,0,0,2,0,0,0,3760.8,3571.0,3439.8,3509.6,3598.4,6230.0,430.0,200.0,100.8,120.0,800.0,800.0,0
10129,10000,0,2,1,35,-1,2,0,0,0,0,3121.8,2937.2,3166.2,3376.8,3614.0,3843.6,0.0,420.0,400.0,400.0,400.0,400.0,1
5516,46000,0,1,2,27,-1,-1,-1,-1,-1,-1,651.4,363.2,363.2,361.2,152.8,673.6,363.2,363.2,361.2,154.8,673.6,205.4,0
1935,4000,1,3,2,22,1,2,0,0,2,2,3718.0,3567.6,3736.0,3957.6,4453.0,4325.8,0.0,261.4,316.0,620.0,0.0,200.0,1
5478,26000,1,2,2,43,-1,-1,-1,-1,0,-1,409.6,505.8,2385.8,1144.4,615.2,1050.0,505.8,2385.8,1144.4,0.0,1050.0,705.2,0
11229,24000,0,2,1,30,1,2,0,0,0,0,1261.0,1410.4,1757.2,1772.6,2152.6,1428.0,200.0,400.0,35.4,400.0,200.0,0.0,1
10169,26000,1,1,2,28,0,0,0,0,0,0,6256.6,6409.0,5794.8,4677.2,4791.6,4948.0,380.0,300.0,200.0,220.0,267.4,300.0,1
6201,6000,0,3,2,25,0,0,0,0,0,2,4564.2,4769.2,4972.8,5072.0,5399.8,5282.8,279.4,283.0,182.2,410.2,0.0,300.0,0
4716,40000,1,1,1,33,0,0,0,0,0,0,21155.0,17652.4,13919.2,6541.8,6363.2,6673.6,698.6,507.2,213.0,2004.0,1219.4,1004.4,0
1289,34000,0,1,2,37,-1,-1,-1,-1,-1,-1,866.8,268.6,215.6,278.4,321.2,1991.0,268.6,215.6,278.4,321.2,1991.0,876.4,1
22359,10000,0,5,2,46,0,0,0,-1,0,0,9867.2,9924.6,3980.0,3836.6,3912.6,3831.4,284.6,200.0,3836.6,137.4,139.2,155.2,0
11488,84000,1,1,1,45,2,0,0,0,0,0,82457.8,82926.8,81815.6,82411.4,80585.2,74619.0,3254.4,3405.8,3102.8,3011.2,2741.4,2825.6,1
8350,10000,1,2,1,39,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,443.8,78.0,78.0,0.0,0.0,443.8,78.0,78.0,78.0,0
21873,72000,1,3,1,73,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15119,56000,1,1,2,35,-1,-1,-2,-2,-2,-2,614.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1076,4000,0,2,2,52,0,0,0,0,0,0,3484.0,3826.0,4068.0,3988.0,3988.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0
17127,72000,1,1,2,30,0,-1,-1,-1,-1,-2,7402.4,962.0,793.8,1331.4,128.4,1240.8,984.8,793.8,1331.4,128.4,1240.8,1410.4,0
14589,28000,1,2,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,215.8,0.0,0.0,0.0,0.0,215.8,17730.8,0
364,20000,1,2,1,43,-1,-1,-1,-1,-1,-1,498.2,341.8,114.8,111.2,461.2,512.4,341.8,114.8,111.2,461.2,512.4,422.2,0
19937,90000,1,2,1,53,-2,-2,-1,-1,-1,-1,0.0,0.0,243.0,1154.4,430.0,134.0,0.0,243.0,1156.0,430.0,134.0,725.0,0
3569,42000,1,2,1,37,-1,-1,-1,0,0,0,65.2,65.2,195.6,130.4,65.2,0.0,65.2,195.6,0.0,0.0,0.0,130.4,1
21447,52000,1,3,1,41,0,0,0,0,0,0,52909.8,45404.2,46685.2,46063.8,25579.4,23773.6,2000.0,2401.4,1834.0,970.6,906.2,781.8,0
10970,2000,1,3,1,46,0,0,-2,-2,-1,0,2080.0,0.0,0.0,0.0,372.8,344.0,0.0,0.0,0.0,372.8,10.0,300.0,0
6990,40000,0,1,1,39,0,0,0,0,0,0,18283.0,15985.6,4706.4,4726.4,2570.4,1159.8,4077.4,404.6,1012.0,309.8,605.8,1683.8,0
20893,14000,1,2,2,22,0,0,0,0,0,0,13349.6,10528.4,8186.8,6937.0,6033.2,5859.8,409.8,340.0,289.2,200.0,208.8,235.2,0
2420,4000,1,3,1,44,0,0,2,0,0,-2,3419.0,3822.4,3596.0,3756.0,0.0,0.0,600.0,0.0,200.0,200.0,0.0,0.0,0
19439,60000,1,1,2,28,-1,-1,-1,-1,0,0,3218.8,451.8,0.0,2576.0,2979.0,1877.2,451.8,0.0,2576.0,500.0,40.0,56.0,0
9947,12000,1,2,1,60,8,7,6,5,4,3,13836.6,13643.2,13323.2,13003.2,12689.8,12429.8,0.0,0.0,0.0,0.0,0.0,0.0,0
10377,92000,0,1,1,41,0,0,0,0,0,0,64397.4,63709.2,63266.0,65174.8,65171.4,65446.4,2400.0,2570.0,3340.0,2240.0,2400.0,2216.0,0
11620,16000,0,3,1,41,0,0,0,0,0,0,18178.8,18633.4,16229.2,16134.8,12622.0,8075.2,800.0,640.0,521.2,486.2,355.8,200.0,1
3236,10000,1,2,2,28,0,0,-1,0,0,-1,9426.4,4420.8,196.6,4718.8,1485.6,5807.8,330.2,196.8,4600.2,1000.2,6000.2,1719.8,0
11709,42000,1,2,2,25,-1,-1,0,0,-1,-1,129.6,6920.2,6170.6,2754.8,797.6,0.0,7927.4,274.2,200.0,2239.4,0.0,644.6,0
22430,10000,0,3,1,30,1,2,2,0,0,0,3495.8,3639.0,3522.8,3726.0,3800.0,3884.2,260.0,0.0,262.0,136.0,145.4,1200.0,1
7690,46000,1,2,2,33,1,-1,-1,-1,-1,-1,-26.6,122.2,3928.0,2648.4,356.4,621.2,148.8,3928.0,2648.4,356.4,621.2,0.0,0
212,54000,0,2,1,44,0,0,0,0,-1,-1,25508.6,21837.8,18526.0,13933.8,8829.8,8682.8,2012.6,1032.4,2030.0,8859.8,8701.8,6206.2,0
15505,20000,0,2,2,32,0,0,0,2,2,2,6980.8,7401.4,8415.2,8221.0,8818.0,9782.8,600.0,1200.0,0.0,800.0,1140.0,400.0,1
2395,30000,1,1,2,25,0,0,0,0,0,0,8487.4,7016.4,3907.6,2655.4,640.0,0.0,453.0,507.6,55.4,40.0,0.0,0.0,0
9675,28000,1,1,2,28,-1,-1,-1,-1,-2,-2,1696.6,1905.2,6757.6,-3.6,-3.6,-3.6,1906.4,6757.6,0.0,0.0,0.0,0.0,0
4980,10000,0,3,1,53,1,-1,-1,0,0,-1,0.0,96.8,185.8,94.8,0.0,257.6,96.8,200.0,0.0,0.0,257.6,66.8,1
3114,64000,1,1,1,34,-2,-2,-2,-2,-2,-2,2263.4,522.4,253.0,606.2,2600.2,1761.4,523.4,253.0,606.2,2600.2,1761.4,800.6,0
6330,26000,1,1,1,46,0,0,0,0,0,0,29516.4,27799.2,28111.6,18104.4,18183.4,18466.0,1078.8,845.8,642.2,659.4,662.4,676.2,1
11245,52000,0,1,1,51,-1,-1,2,-1,-1,-1,45.8,134.8,95.2,571.2,162.8,121.0,134.8,0.0,576.0,162.8,121.0,355.2,0
17291,4000,1,1,2,27,0,0,0,0,0,0,1127.0,1147.0,988.2,847.2,640.0,275.0,237.2,260.0,249.2,52.8,75.0,140.0,0
9277,30000,1,2,1,41,-2,-2,-2,-1,-1,-1,381.2,996.6,2405.8,2764.2,298.6,445.8,1000.4,2408.0,2764.2,298.6,445.8,411.4,0
13398,6000,0,2,2,26,1,3,2,2,2,2,2954.6,2850.4,2747.6,3084.8,2976.2,3178.8,0.0,0.0,445.2,0.0,281.2,0.0,1
20836,18000,1,2,2,24,0,0,0,0,0,0,16827.4,17136.8,17479.2,13552.2,13120.4,13180.4,642.0,700.6,484.0,480.0,480.0,538.8,0
647,52000,0,1,1,41,-2,-2,-1,0,0,0,217.2,570.6,7767.2,9017.4,9440.2,9239.8,710.4,7767.2,4000.0,3000.0,3000.0,2000.0,0
21545,40000,1,1,1,37,-1,-1,0,-1,0,0,276.4,4788.4,3628.6,2354.0,4431.0,2647.0,4798.8,2022.4,2354.0,2431.0,600.0,6015.0,0
10390,50000,1,1,1,25,-1,-1,-1,0,0,0,953.8,1344.0,4678.6,2642.8,1632.4,1027.6,1344.0,4678.6,1200.0,0.0,600.0,3629.6,0
6916,64000,0,1,2,38,-1,-1,-1,-1,-1,-1,774.4,1081.8,3354.0,16698.0,0.0,10456.2,1081.8,3355.6,16698.0,0.0,10456.2,3128.6,0
17298,6000,1,1,2,46,0,0,0,0,2,0,3782.0,4118.4,4389.8,4823.2,4686.0,5008.8,400.0,400.0,507.0,0.0,400.0,460.0,0
16278,14000,1,1,2,23,0,0,0,0,0,0,9141.4,8047.6,7324.0,6432.6,5924.0,4676.8,386.2,325.2,352.0,168.2,200.0,200.0,0
10467,42000,1,1,2,29,0,0,0,0,0,0,41026.2,39403.8,39204.2,20704.4,29097.4,28375.2,2000.0,944.0,10015.0,22000.0,2000.0,2000.0,0
20486,62000,0,1,2,45,0,0,0,0,0,0,62653.6,55764.2,56769.4,58027.0,58670.0,60124.6,2002.0,2300.0,2203.0,2200.0,2400.0,4607.0,0
10335,10000,0,2,1,47,-2,-2,-2,-2,-2,-2,-528.0,0.0,528.0,0.0,200.0,940.4,528.0,528.0,300.0,200.0,940.4,7203.0,0
19619,44000,1,2,2,29,0,0,0,0,0,0,26319.6,26545.4,27101.8,27954.8,28219.8,31152.6,960.0,984.0,1304.0,1024.0,3400.2,0.0,0
8804,10000,0,3,1,36,0,0,0,0,0,0,7361.8,4849.6,3717.6,3791.6,3871.0,3957.6,320.2,261.8,135.8,140.6,151.0,79.2,0
194,32000,1,2,1,33,-1,-1,-1,-1,0,-1,1603.0,490.6,1924.8,10514.4,1466.6,442.0,490.6,1976.0,10514.4,309.2,442.0,0.0,0
793,38000,1,1,2,33,1,2,0,0,0,0,23011.2,21627.4,17944.4,13972.2,9978.8,9945.4,0.0,882.6,588.4,400.0,316.6,300.0,0
4570,30000,1,1,2,34,-2,-2,-2,-2,-2,-2,239.6,2169.6,1766.0,3372.8,3439.8,4005.0,2400.6,1000.0,3372.8,3600.0,4005.0,10302.8,0
1685,36000,1,3,1,32,-1,-1,-1,-1,-1,0,79.2,142.4,142.4,142.4,284.8,142.4,142.4,142.4,142.4,284.8,0.0,1073.2,0
8238,10000,1,1,1,35,0,0,0,-2,-2,-2,10091.2,10280.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0
21508,62000,1,1,2,29,0,0,0,0,0,0,5981.2,2956.0,3652.2,8308.0,10160.6,11985.4,2950.0,1000.0,4800.0,2000.0,2000.0,6000.0,0
8280,22000,1,2,1,48,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18129,30000,0,2,2,28,-2,-1,-1,-1,-2,-2,17721.8,927.0,432.0,-0.4,-0.4,-0.4,932.0,433.2,0.0,0.0,0.0,180.2,0
4587,48000,0,1,1,35,-2,-2,-2,-2,-2,-2,401.4,4358.0,3420.4,2673.4,4531.8,4541.4,4363.4,224.0,2686.8,4554.4,4564.0,1610.0,0
10657,24000,0,1,2,28,0,0,0,0,0,0,7044.0,7607.2,7749.2,8021.4,8292.8,8536.0,740.0,328.0,400.0,400.0,400.0,360.0,0
9537,50000,1,2,1,35,1,2,2,2,2,2,39238.4,38349.0,41136.2,40197.6,43566.0,44650.8,0.0,3400.0,0.0,4000.0,1815.6,1700.0,0
11298,26000,0,3,1,39,-2,-1,-1,-1,-1,-1,191.4,1242.8,325.0,145.6,492.8,227.8,1244.0,325.6,146.0,493.2,229.0,130.0,0
21171,40000,1,2,1,37,0,0,0,0,0,-1,988.4,710.8,630.4,546.4,276.0,276.0,213.6,209.2,201.2,6.8,277.2,277.2,0
3042,28000,1,2,2,35,0,0,0,0,0,0,17678.8,18050.4,18555.0,18721.2,19060.2,19330.6,656.0,854.0,700.0,721.2,700.0,710.0,0
17937,10000,0,2,2,24,-1,-1,0,0,0,0,18.0,1312.0,1405.8,346.8,183.2,3772.8,1479.2,291.8,200.0,3.6,3756.8,200.0,0
17890,28000,1,2,1,58,2,2,2,2,2,2,13771.8,14085.6,14380.4,14584.8,14467.0,15101.6,660.0,640.0,560.0,240.0,900.0,600.0,1
229,40000,1,1,2,27,-1,-1,-1,0,0,0,174.2,133.0,192.0,848.4,816.8,1482.8,133.0,192.0,781.6,202.8,700.0,576.0,0
14542,16000,1,2,1,38,1,2,0,0,0,0,16874.4,15554.6,15699.8,15988.6,15470.8,15731.0,0.0,580.0,620.4,600.0,602.0,680.0,0
6956,100000,0,2,2,28,0,0,0,0,0,0,4935.4,5657.4,6597.6,4315.8,5334.8,5739.4,1402.6,1614.2,602.6,1602.4,1003.8,401.2,0
19218,28000,1,3,1,48,0,0,-1,0,0,0,28730.0,0.0,27813.4,18665.0,18851.2,19401.8,0.0,27813.4,852.6,675.2,854.8,927.0,0
8898,40000,0,2,1,41,1,2,0,0,0,0,13992.6,13444.6,13833.4,13857.8,14066.6,14122.0,0.0,588.6,460.2,474.8,500.0,1060.0,0
1999,10000,1,2,2,36,0,0,0,0,0,2,18845.6,9527.0,8472.2,3914.8,4059.0,3887.8,400.0,300.0,200.0,360.0,0.0,200.0,1
17969,10000,0,2,2,23,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0
19528,80000,1,2,2,32,0,0,0,0,0,0,46955.8,48099.2,49562.6,50745.2,51624.0,2000.4,1156.8,1479.0,1501.2,1200.0,400.0,400.0,0
14499,4000,1,3,1,35,0,0,0,-1,-1,-1,3401.6,3584.4,3684.2,1406.4,0.0,200.0,300.2,200.0,1440.0,0.0,200.0,403.4,0
2766,10000,1,2,2,23,0,0,0,0,0,0,2526.0,2399.8,2598.0,2558.6,2537.2,2596.0,242.2,240.4,90.4,92.0,100.8,78.8,1
19589,20000,1,2,1,30,-1,0,0,0,-1,-1,20007.4,20232.6,20542.4,19985.0,167.2,15802.6,721.4,800.2,489.8,567.2,15852.6,488.4,0
17370,46000,1,3,1,47,0,0,0,0,0,0,36557.4,34621.6,32787.4,18196.0,18236.0,18052.0,1400.0,1133.0,830.8,660.0,683.6,720.0,0
13358,28000,0,2,2,24,-1,-1,-1,-1,-1,-1,1262.4,-29.6,1686.2,2206.8,1008.0,1567.6,0.0,1715.8,2206.8,1008.0,1567.6,2347.4,1
21809,26000,1,2,1,52,0,0,2,0,0,0,10132.4,10312.4,9585.6,9091.2,8540.8,510.4,920.0,0.0,300.0,0.0,400.0,0.0,0
22205,100000,0,1,1,37,0,0,2,0,0,0,94986.8,101412.4,98391.2,86127.4,75331.4,71327.2,8004.8,65.0,3059.2,2427.4,2462.4,2822.6,0
19712,52000,1,2,2,29,0,0,0,0,0,0,3299.2,3122.0,1497.2,1138.4,1041.2,1231.8,1605.4,600.0,600.0,600.0,200.0,400.0,0
14791,22000,1,3,2,27,0,0,0,0,0,0,21195.8,21680.6,21834.4,22388.0,21718.8,22247.8,1068.0,800.0,920.0,800.0,890.0,820.0,0
13500,6000,0,2,2,36,1,2,2,2,0,0,2641.6,2738.4,2835.2,2928.4,3079.4,3229.4,200.0,200.0,200.0,200.0,200.0,200.0,1
11350,40000,0,3,1,50,-2,-2,-2,-2,-1,-1,3461.2,3476.0,4068.2,3244.6,3493.2,3322.6,3476.0,4068.2,3244.6,3493.2,3322.6,3587.0,0
18883,10000,1,2,2,22,2,2,2,2,0,0,10116.6,10194.8,10337.6,10004.8,5876.2,5791.4,460.0,600.0,0.0,160.0,161.6,240.0,0
6195,12000,1,2,2,23,0,0,0,0,0,0,12741.8,12852.2,10048.6,3018.4,2407.4,2000.0,470.2,247.4,84.4,105.6,400.0,1000.0,1
12553,40000,0,2,1,31,-2,-2,-2,-2,-2,-2,1385.2,349.4,128.4,0.0,0.0,0.0,349.4,128.4,0.0,0.0,0.0,100.0,0
16178,28000,1,1,2,25,-1,-1,-1,-1,-1,-1,6015.4,561.8,1508.2,2132.2,442.8,1204.0,561.8,1508.2,2132.2,442.8,1204.0,0.0,0
17401,34000,1,2,2,48,0,0,0,0,0,0,4990.6,4866.8,5111.6,4916.0,4971.0,5224.6,400.0,400.0,280.0,200.0,400.0,400.0,0
13137,26000,1,2,1,35,0,0,0,0,0,0,16142.6,18669.8,13631.6,13841.6,10935.4,11920.2,5600.0,700.0,600.0,600.0,2000.0,700.0,0
1699,70000,1,1,2,27,0,0,0,0,0,0,62554.0,64080.0,53719.6,50060.8,50287.2,49978.2,2919.8,2066.8,1145.6,1648.4,2627.6,904.0,0
11217,10000,1,2,1,44,0,0,0,0,0,0,5464.2,4945.2,4516.2,4038.4,3762.6,3465.6,283.0,300.0,140.0,140.0,125.8,97.6,0
14151,36000,1,2,2,28,8,7,6,5,4,3,39446.2,38861.8,37996.2,37111.8,36227.4,36801.8,0.0,0.0,0.0,0.0,1200.0,0.0,1
4989,22000,0,2,2,29,0,0,0,0,0,0,21444.2,21898.8,22390.8,22354.2,22340.6,22372.8,800.0,860.0,832.8,900.0,840.0,1000.0,0
19608,60000,1,2,2,43,1,-2,-2,-1,-1,-1,99.8,0.0,0.0,101.4,0.0,125.8,0.0,0.0,101.4,0.0,125.8,0.0,0
1536,24000,1,1,2,25,0,0,-1,0,0,-1,1735.2,2119.8,1162.8,885.2,607.6,1036.8,1000.0,1162.8,0.0,0.0,1036.8,1409.6,0
136,48000,0,1,2,37,-1,-1,2,0,0,-1,2442.4,5315.6,5066.2,5321.0,5255.8,251.2,3000.0,0.0,400.0,0.0,251.2,13187.0,0
12673,40000,0,0,2,40,1,-2,-1,-1,-1,-2,0.0,0.0,40.0,200.0,0.0,0.0,0.0,40.0,200.0,0.0,0.0,0.0,0
5650,58000,0,1,2,27,0,0,0,0,0,0,49256.8,43688.2,35219.8,34056.4,33373.8,34654.6,2000.0,1600.0,1300.0,1400.0,2000.0,2000.0,0
109,4000,0,1,2,29,-1,-1,-1,-1,0,-1,239.8,3117.2,68.8,468.0,1340.4,67.8,3117.2,68.8,468.0,940.4,67.8,66.0,0
7798,40000,0,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16961,36000,1,3,1,33,-1,-1,-1,-1,-1,-1,95.6,95.6,454.4,794.0,66.0,0.0,95.6,454.4,794.0,84.0,0.0,0.0,0
716,36000,0,2,2,39,-1,-1,-1,-1,-1,0,627.0,564.4,387.6,1163.6,525.6,525.6,566.6,403.0,1163.6,525.6,0.0,0.0,0
15150,50000,1,2,2,44,-1,-1,-1,-1,-1,0,4687.6,0.0,770.0,0.0,6538.0,7428.2,0.0,770.0,0.0,6538.0,1000.0,1000.0,0
22480,38000,0,1,1,37,0,0,0,0,0,-1,4325.6,4178.6,1173.8,5844.6,3923.2,29696.4,400.0,773.8,5025.6,2023.0,29696.4,960.0,0
19875,6000,1,3,2,55,-2,-2,-2,-1,-1,-2,-66.0,68.0,-44.0,156.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0
1540,28000,1,2,2,42,-1,-1,-1,0,-1,-1,35.2,79.0,240.8,140.0,149.6,-156.8,79.0,240.8,0.0,149.6,0.0,537.6,0
10162,4000,0,2,2,36,0,0,0,0,0,-2,3039.6,3918.0,3702.8,6076.4,0.0,0.0,1000.0,400.0,200.0,1200.0,0.0,0.0,1
18905,6000,1,1,1,23,0,0,0,0,0,0,4068.0,4280.0,4485.6,4749.4,4830.8,5161.6,280.0,274.8,338.6,220.0,440.0,0.0,0
9098,10000,1,2,1,36,0,0,0,0,0,0,10427.2,10188.4,9943.0,4266.4,4019.2,3776.6,443.6,503.8,142.4,141.2,148.0,120.0,0
16551,10000,1,1,2,26,-1,-1,-1,-1,-1,-1,130.2,130.2,214.4,342.6,130.2,129.2,130.2,214.4,342.6,130.2,129.2,130.2,1
13546,48000,0,2,1,34,0,0,0,0,0,0,45141.8,45778.6,46541.2,37465.0,25977.8,24736.0,1708.8,1851.4,1716.6,858.4,1026.6,851.4,0
14505,22000,1,3,1,43,0,0,0,0,0,0,9759.2,9874.2,3882.6,4040.8,3325.4,2996.0,470.0,278.4,236.6,102.2,230.2,96.4,0
7930,72000,1,1,2,29,-1,-1,-2,-2,-2,-1,299.6,0.0,0.0,0.0,0.0,180.4,0.0,0.0,0.0,0.0,180.4,0.0,0
15171,44000,1,3,1,51,0,0,0,0,0,0,8815.2,8070.6,7262.8,6464.0,5560.6,5074.0,400.0,320.0,320.0,200.0,600.0,200.0,0
18510,26000,1,1,2,33,2,2,-2,-2,-2,-2,204.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3667,32000,1,2,1,28,0,0,0,0,0,0,1206.2,1411.4,1582.4,1616.0,1650.0,1713.0,256.0,226.4,60.0,60.0,90.4,62.4,0
17446,36000,1,1,1,39,2,-1,-1,-1,-1,-1,268.6,87.4,459.4,885.6,197.0,805.6,87.6,461.6,889.2,197.4,808.0,120.0,1
