ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,result1,xgbresult,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,P1
8891,4,0,3,1,30,1,1,0.5,0,0.5,0.5,55408,0.0001,67720,4592,4592,0,0,72312,4592,0,0,0,0,0,0,1,0,1,1,0,1,0,0
9945,4,1,1,2,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,29,705.2,1702,1566.2,1772.8,2169,720,1702,800,1000,1000,1079.6,1,0,0,3,1,1,0.7,0.7,0.5,1,2
12127,2,1,1,1,30,0.0001,0,0.5,0,0,0.1,619.8,620.4,617.4,577.4,577.4,577.4,620.4,617.4,577.4,577.4,577.4,620.6,0,0,0,0,1,1,1,1,1,1,1
20459,0,0,2,2,40,1,2,2,2,0.5,0.5,3666,3548.6,4069.2,3919.4,3817.2,3351,0,641.6,0,120,90.6,27.6,0,1,0,5,0,0.2,0,0.2,0.2,0.2,0
10654,0,1,1,2,20,0,0,2,0,0.5,0.5,576,657,456,49.6,49.6,0.0001,657,0,49.6,0,0,0,1,0,0,2,1,0,1,0,0,0,0
793,2,1,1,2,30,1,2,0.5,0.5,0.5,0.5,23011.2,21627.4,17944.4,13972.2,9978.8,9945.4,0,882.6,588.4,400,316.6,300,0,1,0,5,0,0.2,0.2,0.2,0.2,0.7,0
11420,1,1,3,1,35,1,2,2,3,2,2,15795.2,16913.2,17921.8,17456.4,17652.2,18005.8,1500,1460,0,660,660,0,1,1,0,5,0.2,0.2,0,0.2,0.2,0,0
17538,1,1,2,1,30,0.0001,0,0.5,0.5,0.5,0.1,249,249,298,498,249,535,249,298,449,0,535,0,0,0,0,2,1,1,1,0,1,0,0
11876,5,1,1,2,25,0,0,0.5,0.5,0.5,0.1,5450,4000,3900.2,4000,0,0,4000,3900.2,200,0,0,0,0,0,0,1,1,1,0.2,1,1,0,0
8203,2,1,2,1,25,2,2,2,2,2,2,22687.2,21887.8,22221.6,21695.2,20931,21467.6,261.6,1524.6,780,2.2,1540,0,1,1,1,5,0.2,0.2,0.2,0.01,0.2,0,0
3957,1,0,2,1,50,0,0.5,0.5,0.5,0.5,0.5,13296.8,11967.4,10673.4,9630.8,8642.8,8845.8,546.2,411.6,340,313,346,362.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
13578,2,0,1,2,35,0.0001,0,0.5,0.0001,0.0001,0.1,56,0,0,0,0,2840.4,0,0,0,0,2840.4,580.6,0,0,0,0,1,1,1,1,1,1,1
5758,0,1,5,1,40,0,0.5,0.5,0.5,0.5,0.5,7579.2,8052.4,8074,7994,7994,0,658.4,280,0,0,0,0,0,0,0,4,0.2,0.2,0,0,1,0,0
5503,1,0,2,2,20,0,0,0.5,0,0,0.1,316.4,60,118.2,88.2,148.2,88.2,60,118.2,88.2,148.2,88.2,58.2,0,0,0,0,1,1,1,1,1,0.7,0
19102,2,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,2944.8,3293,3538.8,3778.4,4113.2,4645.2,400,300,300,400,600,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
18082,1,0,2,2,20,2,2,2,0.5,0.5,0.5,9122.8,10156.2,9085.8,5785.4,3979.2,3895,1198.2,8.2,323.4,163.2,200.6,200.8,0,1,1,5,0.2,0.01,0.2,0.2,0.2,0.7,0
20748,0,1,2,2,20,0,0.5,3,2,0.5,0.5,2883.6,3765.8,3649.6,3531.4,3601.4,3677,1000,0,0,128.8,133.6,134,1,1,0,5,0.5,0,0,0.2,0.2,0.7,0
15672,4,0,1,1,40,0.0001,0,0.0001,0.0001,0.0001,0.0001,1403,100,64.2,882.2,213.8,89.6,100,64.2,882.4,213.8,89.6,532.2,0,0,0,0,1,1,1,1,1,1,1
19658,3,1,2,2,25,1,0,0.0001,0,0,0.1,0,0,0,95.8,492.6,291.4,0,0,95.8,495.4,293.4,114.8,0,0,0,0,1,1,1,1,1,0.7,0
15710,1,0,2,2,30,0.0001,0,0.5,0,0,0.1,1422.2,1178.8,1534,4088,852,3061.6,1200,1536,4088,852,3061.6,1400,0,0,0,0,1,1,1,1,1,0.7,2
13272,3,1,2,1,40,0,0.5,0.5,0,0.5,0.5,48170.2,34346.2,12280.8,22961.4,22912,17054.4,1659.4,990.2,39945.2,895.2,651.4,699.4,0,0,0,4,0.2,0.2,1,0.2,0.2,0.2,1
21012,2,1,2,2,25,1,2,2,2,0.5,0.5,915.4,871.2,1328.6,566.2,349,642.4,0,480,0,300,300,200,1,1,0,5,0,0.5,0,1,0.5,1,0
7192,1,0,5,1,20,0.0001,0.5,0.0001,0,0.5,0.5,11873.2,9815.8,0,3327.6,3673.4,6616.2,3005.4,0,3327.6,400,3016.2,0,0,0,0,3,0.5,1,1,0.2,0.5,0,0
4611,2,0,2,2,35,0.0001,0,0.5,0.5,0.5,0.5,710.6,3139.2,3451.4,4324.8,5249.2,6156.2,3139.2,1000,1000,1000,1000,1000,0,0,0,4,1,0.5,0.5,0.2,0.2,1,1
1570,0,0,3,2,20,0,0.5,0.5,0.5,0.5,0.5,2020.6,2227.8,2421.2,2469.8,2284,2328.2,241,234.4,83,80.8,80,80,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
9997,4,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,50421.8,50480.2,36014.8,35605,39744.2,32488.8,2401.8,1501.6,1200,7920.8,1268.2,1000,1,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,1
11764,2,0,2,2,25,0,0.5,0.5,0.5,0.5,0.5,23781,23724,15659.4,7227.4,6652.8,5898.6,1000,800,400,400,400,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
15941,2,0,2,1,40,0,0.5,0.5,0.5,0.5,0.5,32576,32964.8,26497,24053.4,23490.6,23155.6,1600,1221.4,1200,900,900,900,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
14631,2,1,2,1,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
21322,3,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,11743.8,12028.4,12315.4,12433.8,12674.8,11973,600,600,460,440.6,371.6,363,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
8560,0,0,2,1,30,0,0.5,0.5,0.5,0.5,0.5,5857,5878,6060,5892.6,5906.2,5980.2,364,346,230.8,206.8,242.4,210.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
21074,4,1,1,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,1237,5564.2,7228,6804.4,5273.2,13530,5564.2,7306.4,6804.4,4000,23530,14817.2,0,0,0,1,1,1,1,1,1,1,21
266,1,1,2,2,40,0,0.5,0.5,0.5,0.5,0.5,15411.4,15620.4,11700.2,10208.4,3807.2,3882.8,635.4,520,600,338.2,139,176.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
19530,2,1,1,2,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,1173.8,2311.2,31.2,480.6,309.2,1583,2311.2,31.2,480.6,309.2,1583,0,0,0,0,0,1,1,1,1,1,0,0
9800,1,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,15838.8,16115,15356.4,9728.6,9852.6,9973.8,615.4,458.2,344.6,355,360.4,352.6,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
20853,2,1,1,2,25,0.0001,0,0.5,0.0001,0.0001,0.0001,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
5346,5,0,2,2,35,0.0001,0,0.5,0,0.5,0.1,6635.8,19576.4,9603.4,9880.6,8003.6,10821.8,19831.8,9655.2,9890,40.2,10875.8,1981,0,0,0,1,1,1,1,0.01,1,0.2,3
21832,1,1,3,2,50,2,2,0.5,0.0001,0.0001,0.0001,10105,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0
14859,2,1,2,1,40,0.0001,0,0.0001,0.0001,0.0001,0.0001,1413,291.8,367,479.2,0,0,291.8,367,479.2,0,0,0,0,0,0,0,1,1,1,1,1,0,0
389,1,0,2,1,40,0,0.5,0.5,0.5,0.5,0.5,2783.4,3339,4264,3722.8,3800.6,3887.8,600,1000,400,123.6,135.8,100,0,0,0,5,0.2,0.5,0.2,0.2,0.2,0.5,0
6399,1,0,1,2,35,0,0.5,0.5,0.5,0.5,0.5,5429.6,5523.8,4199.4,4203.6,4111.2,4060.4,331,264.6,146.8,211.6,81.2,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0,0
7535,1,1,2,1,35,0,0.5,0.5,0.5,0.5,0.5,8564.4,8774.4,5080,4840.4,5180.8,5513.4,400,400,200,400,400,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
17940,0,0,2,2,20,2,3,2,2,2,0.5,3132.4,3200.8,3409.2,3335.2,3340.8,3396.8,180,320,40,120,140,420,0,1,1,5,0.2,0.2,0.2,0.2,0.2,1,1
17971,0,0,2,2,20,1,2,0.5,0,0.5,0.5,2517.8,143.2,48.6,3970.6,4031.4,4036.4,0,200,4000,200,144,360,0,1,0,3,0,1,1,0.2,0.2,0.5,1
17100,3,1,1,1,40,0,0.5,0.5,0.5,0.5,0.5,59269.8,60031,61159.6,61216.4,60809.6,2996.4,1378.2,1733.6,1381.4,1217.6,2996.4,2517.6,0,0,0,4,0.2,0.2,0.2,0.2,1,1,4
11306,1,0,2,1,40,0,0.5,0.5,0.5,0.5,0.5,17926.8,18199.8,18903.8,19587.8,20259.8,21923,1000,1000,1000,1000,2000,1000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
15838,2,0,1,2,35,0.0001,2,0.5,0,0,0.1,158.4,79.2,79.2,79.2,79.2,109.2,0,79.2,79.2,79.2,109.2,79.2,0,0,0,1,0,1,1,1,1,1,0
17075,2,1,2,2,35,0.0001,0,0.5,0,0,0.1,72,448,1214.2,310.8,0,0,448,1214.2,310.8,0,0,0,1,0,0,0,1,1,1,1,1,0,0
6105,1,1,2,1,30,1,2,2,0.5,0.5,2,10209.2,10467.4,10234,10305.2,10104.8,9702,480,0,600,1200,0,400,1,1,0,5,0.2,0,0.2,0.2,0,1,1
3683,0,0,2,2,25,2,0.5,0.5,0.5,2,2,4265.2,4085,4027,3905.8,3485.6,5045.4,280,340,335.8,0,2000,0,1,1,1,5,0.2,0.2,0.2,0,0.5,0,0
3379,0,0,1,2,25,1,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
21313,2,1,1,2,25,0,0.5,0.5,0,0.5,0.5,2478.8,2421,487.8,1037,1978.6,2313.4,420.4,600,1200,1000,400,400,0,0,0,3,0.2,1,1,0.7,0.2,0.7,1
14986,3,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,24661.2,25250.2,26393.6,22773.2,2162.2,31732.8,1000,1600,1000,268.4,30000,1360,0,0,0,5,0.2,0.2,0.2,0.2,1,0.5,2
14099,1,1,3,1,25,0,0.5,0.5,0.5,0.5,0.5,9275,9495.8,9800.4,7884.4,3069.8,3015.6,375.2,479.8,363.8,94.4,95.4,94.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
5886,1,0,1,1,20,0.0001,0.5,0.5,0.5,0,0.0001,18368.4,8061.6,8360,0,0,0,361.8,460.2,0,0,0,0,0,0,0,2,0.2,0.2,1,1,1,0,0
6292,2,0,2,1,25,0.0001,0,0.5,0,0.5,0.1,75,75,75,150,75,79.8,75,75,150,0,79.8,79.8,1,0,0,1,1,1,1,0,1,1,0
4528,1,1,3,1,35,0.0001,0,0.5,0,0,0.1,1056,1000,1000,0,0,1000,1000,1000,0,1000,1000,94,0,0,0,0,1,1,1,1,1,0.2,0
720,3,0,1,2,40,0.0001,0,0.5,0.5,0,0.1,267.6,0.0001,1664.8,1174.4,4604,473.4,0,1669.6,0,4604,473.4,623.4,1,0,0,1,0,1,0,1,1,0.5,1
9140,2,1,1,2,25,0.0001,0,0.5,0,0,0.1,1112.2,828.2,1542.8,1954.4,2707.8,1163.8,828.2,1545,1954.4,2707.8,1163.8,860.4,0,0,0,0,1,1,1,1,1,0.7,1
11612,2,0,1,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,4421.8,2175.2,2053.6,1174.4,613.6,436.2,2188.6,2054.6,1195.6,613.6,436.2,648.4,1,0,0,0,1,1,1,1,1,0.5,1
13988,2,1,1,2,25,0.0001,0.5,0.5,0,0.5,0.5,1122.4,5670.4,1256.4,1181.2,1757.4,2997.6,5000.8,1256.4,1182.2,1200,2000,4000,0,0,0,3,1,1,1,0.7,0.7,1,6
9683,3,1,1,2,30,0,0.5,0.5,0.5,0.5,0.5,23454.2,24288.4,24361,25518.8,22029.2,22472.8,1400,830,1600,800,800,1000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
12719,5,0,2,2,50,0.0001,0,0.0001,0.0001,0.0001,0.0001,580,3529.2,0,3124,1040,271,3529.2,0,3124,1040,271,550,0,0,0,0,1,1,1,1,1,0.5,1
15681,1,0,2,1,40,0,0.5,0.5,0.5,0.5,0.5,10279,10360.6,10577.6,10914,11073.6,11324.6,371,384.2,512.6,460,460,340.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
16429,2,1,3,2,25,0.0001,0,0.5,0,0,0.1,715.6,779.6,0,143,815.8,0,779.6,0,143,1388.4,0,42.6,0,0,0,0,1,1,1,1,1,0.2,0
9823,3,0,1,1,50,1,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,772.2,0,0,0,0,1,1,1,1,1,1,1
2884,4,1,1,2,30,0,0.5,0.5,0.5,2,2,8196.8,7574.6,6899.8,5660,4847.4,2572,2000,1000,2000,0,800,2000,0,0,0,5,0.5,0.2,0.5,0,0.5,1,3
6160,1,1,1,1,35,0,0.5,2,0.5,0.5,0.5,2903.8,3396.4,3200.4,3052.4,3125.2,2893,707.2,0.6,104.2,200,104,65,0,0,0,5,0.5,0.01,0.2,0.2,0.2,0.5,0
12640,4,0,2,2,30,0,0.5,0.5,0.5,0.5,0.5,6041.8,6238.6,6288,7600.2,9660.2,5626.2,360.8,512.2,1624.4,2200,4003,200.4,0,0,0,5,0.2,0.2,0.5,0.5,1,0.2,0
11057,1,0,3,2,30,0.0001,0,0.5,0,0.0001,0.0001,8892.2,1727,0.0001,0.0001,0.0001,0.0001,200,0,0,0,0,0,1,0,0,1,0.2,0,0,0,0,0,0
20626,0,0,2,1,50,0,0.5,0.5,0.5,0.5,0.5,3272.2,3473.6,3709.2,3856.6,2964.2,0,257,292.6,240,59.2,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1,0,0
18481,1,0,2,2,25,0,0.5,0.5,0.5,0.5,0.5,8122.4,8386.8,8652.2,8907.4,9158.8,9578.6,400,400,400,400,600,800,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
10440,4,1,1,2,35,0.0001,0,0.5,0,0,0.1,273,540.6,172.6,78,78,708,600,200,200,78,708,78,0,0,0,0,1,1,1,1,1,0.5,0
17364,2,1,2,2,30,0.0001,0,0.5,0,0.5,0.5,663.2,677,1237.2,1339,1434.6,1018.8,689.2,1237.2,1339,800,191,480.2,0,0,0,2,1,1,1,0.7,0.2,0.7,1
20609,3,0,2,1,50,1,2,0.5,0.5,0.5,2,39647,38709.6,39684.4,40823.2,42938.2,43620.2,0,1600,1800,3100,1400,2000,0,0,0,5,0,0.2,0.2,0.2,0.2,1,3
22062,0,0,2,2,25,0.0001,0,0.5,0,0,0.5,78,78,78,78,287.6,143.8,78,78,78,287.6,0,317.6,0,0,0,1,1,1,1,1,0,1,0
13063,0,1,2,2,40,0,0.5,0.5,0.5,2,2,3002.6,3171.2,3616.6,4055,4089,4194.2,280,500,500,160,200,160,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
9588,2,1,1,2,30,0,0.5,0.5,0.0001,0.0001,0.0001,2397.6,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19792,2,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,34966,35783.4,36555.4,34247.8,23812,24396.2,1400,1360,1360,900,1000,1000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
19983,0,0,3,2,20,2,0.5,0.5,2,2,2,1659,1862,2426,2328.8,2450,2382,232,596,0,220,0,200,1,1,1,5,0.2,0.5,0,0.2,0,1,0
7039,0,0,2,2,25,1,4,3,2,0.5,0.5,1905.2,1848,1790,1732,1768,1894.4,0,0,0,93.6,185.8,0,0,1,1,5,0,0,0,0.2,0.2,0,0
2812,1,0,2,2,30,0,0.5,0.5,0.5,0.5,0.1,16223,15529.8,8126,4739.4,1311.4,6552.6,1000,240,0,1000,7400,600,0,0,0,4,0.2,0.2,0,1,1,0.5,1
6518,2,1,1,2,25,0.0001,0,0.5,0.0001,0.0001,0.0001,748.2,0,0,0,0,0,0,0,0,0,0,202,1,0,0,0,1,1,1,1,1,1,0
3238,0,0,3,2,20,0,0.5,0.5,0.5,0.5,0.5,810,1085.2,1348.6,1708.8,1971.6,260.6,400,400,400,400,200,0,0,0,0,5,0.5,0.5,0.5,0.5,1,0,0
15507,0,0,3,2,30,3,2,2,2,0.5,0.5,2271.6,2176.8,2621.8,2520.4,2618.6,2686.6,0,543.2,0,140,140,100,1,1,1,5,0,0.5,0,0.2,0.2,0.7,0
12225,0,1,3,2,40,1,2,3,2,0.5,0.5,1385,2054.6,1992.8,1865.4,1902.4,1840,729.4,0,0,66.4,66.6,112.8,1,1,1,5,0.5,0,0,0.2,0.2,0.7,0
9002,2,1,1,2,25,0,0.5,0.5,0.5,0.5,0.5,35365.8,34828.6,33151,33258.2,28276,26148.4,1411.6,1360,810,1216.8,1605.6,853.4,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
18163,2,0,3,0,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,69.8,251.4,219.4,48.6,64.6,31,252,220.8,48.6,64.6,31,41.8,1,0,0,0,1,1,1,1,1,0.5,0
16672,2,1,2,2,30,0.0001,2,2,0,0,0.1,741.4,669.4,0,133,569.2,1317.2,0,3310,133,569.2,1317.2,761.4,1,0,0,1,0,1,1,1,1,1,1
3976,4,1,1,1,40,0.0001,0,0.5,0,0,0.1,1176,3673.6,118.2,2730.8,9072.6,528,3673.6,118.2,2732.4,9072.6,528,5732.6,0,0,0,0,1,1,1,1,1,1,8
20140,4,0,2,1,35,0.0001,0,0.5,0,0,0.1,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,252.2,0,0,0,0,1,1,1,1,1,1,0
7854,4,1,1,1,30,0,0.5,0.5,0.5,0.5,0.5,9093,9246.4,6246.6,4553.6,4517.6,4434.4,341.2,280.2,160.8,170.4,0,1620,0,0,0,5,0.2,0.2,0.2,0.2,0,1,2
22026,0,0,2,2,25,0,0.5,0.5,0.5,0.5,0.1,5198.6,1259.2,3444.6,3661,0,0,236.6,2300,400,0,0,0,0,0,0,3,0.2,0.7,0.2,1,1,0,0
14968,2,1,1,1,40,0,0.5,0.5,0.5,2,0.5,3290.4,3694.4,4109.2,4991.2,4852.4,4956.4,523.2,538,1020,0,211.6,400,0,0,0,5,0.2,0.2,0.5,0,0.2,1,1
102,2,0,2,1,30,0,0.5,0.5,2,2,2,2134.8,2407,2736.2,2653.8,2831.6,2778.2,300,360,0,200,0,65.4,0,0,0,5,0.2,0.2,0,0.2,0,0.5,0
22192,2,0,2,1,30,0,0.5,0.5,0.5,0.5,0.5,29939.4,31139.4,33195.6,34112.6,34739.4,35939.4,1200,2056.2,1773.2,1200,1200,1200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,2
11114,1,0,3,2,25,0.0001,0,0.5,0,0,0.1,792.8,120,0,126.2,0,85.4,120,0,126.2,0,85.4,349.4,0,0,0,0,1,1,1,1,1,1,0
14613,1,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,24219.2,24612.8,25349.8,25448.8,25899,25332.6,881.4,1220,903.6,938.8,949,975.2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
269,4,0,2,2,30,0,0.5,0.5,0.5,0.5,0.5,38862.8,35841.2,38798.4,34935,34250.6,33824.2,1802,7000,1000,1200,1000,880,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,1
18170,5,0,1,2,30,0,0.5,2,0.5,0.5,0.5,906.6,1804.6,1663.4,2467.6,2548.8,2479.4,1000.4,0.2,1000.4,200.2,0.6,146.6,0,0,0,5,0.7,0.01,0.5,0.2,0.01,0.5,0
5889,3,0,1,1,50,0.0001,0,0.5,0,0,0.1,154.2,318.6,83.8,105.8,0,818,319.2,87.4,105.8,0,818,19.6,0,0,0,0,1,1,1,1,1,0.2,0
4723,1,0,2,2,25,0,0.5,0.5,0.5,0.5,0.5,20710,21017.8,21432.8,21197.6,21723.4,20699.4,1200,1200,800,1000,800,800,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
19749,1,1,1,1,35,0,0.5,0.5,0.5,0.5,0.5,13783.2,13352.4,13713.2,13026.4,9747.6,10204,600,1000,487.2,600,600,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
619,0,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,2211.6,2294.2,2355.2,2532,2532,2482.6,400,300,466,460,200,415.6,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
15237,2,1,2,1,50,0.0001,0,0.5,0,0,0.5,2317.8,5782,6946.2,3769,5149,2679.2,5838,6946.6,3771.4,5150.4,679.2,1600,0,0,0,1,1,1,1,1,0.5,0.5,2
13873,2,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,13106.2,12829.8,9237.6,8558.6,6093.2,5116.6,403.8,401.2,400.4,157.6,197.8,200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
9166,2,0,1,2,30,0,0.5,0.5,0.5,0.5,0.5,29494.2,30342.6,26021.4,15724.6,15948.6,15749,4000,1000,400,1400,3000,1000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
15694,0,0,2,1,40,0.0001,0,2,2,2,2,0.0001,392.2,596.6,558,717.8,677.6,1193.2,240.2,0,200,0,200,0,0,0,4,1,0.5,0,0.5,0,0.7,0
557,1,1,1,2,25,0.0001,0,0.5,0,0,0.0001,212.8,400.2,759.2,0,0,0,401.4,759.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
11524,4,1,1,1,40,0.0001,0,0.5,0,0,0.1,97,0.0001,0.0001,2517.6,248.6,0.0001,0,0,2520.6,250,0,84,0,0,0,0,0,0,1,1,0,0.2,0
16288,1,1,3,2,20,1,2,0.5,0.5,0.5,0.5,10032.4,9796.4,8715.8,8765,5679.2,5487.4,0,441.4,460,201.2,200,220,0,1,0,5,0,0.2,0.2,0.2,0.2,1,0
8131,2,1,4,2,30,0.0001,0,0.5,0.0001,0.0001,0.1,1218.6,859.4,3153,799.4,986.2,85.8,862,3163.6,801.8,989,85.8,0,0,0,0,0,1,1,1,1,1,0,0
11996,3,1,2,1,35,0.0001,0,0.5,0,0,0.5,8488.4,667.2,1442,1218.2,4928.2,6001,667.2,1442,1218.2,4928.2,6000,1129,0,0,0,1,1,1,1,1,1,0.5,2
18669,4,0,2,1,40,0.0001,0,0.5,0,0,0.1,1027,583.2,2675.8,1033,1006.8,617.8,583.2,2675.8,1036,1170.2,617.8,1254.2,0,0,0,0,1,1,1,1,1,1,2
21055,0,1,5,1,40,0,0.5,0.5,0.5,0.5,0.5,7316.2,7579.2,8052.4,8074,7994,7994,385.2,658.4,280,0,0,0,0,0,0,5,0.2,0.2,0.2,0,0,0,0
5303,1,0,2,2,35,0,0.5,0.5,0.5,0.5,0.5,22442.4,21899,9790,4050.6,3762,3899.2,1034,4257.4,270.6,200,200,121.4,0,0,0,5,0.2,0.5,0.2,0.2,0.2,0.2,0
9717,3,1,1,2,60,2,2,2,2,2,2,500,500,500,500,500,500,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,1,0
4580,1,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,10146.4,10142.6,9109.8,8008.6,7968.8,7919.8,400,421.2,320,321.2,316.2,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
3967,2,1,2,1,30,1,0,0.5,0,0,0.1,0,0,1165,0,643.4,1654.6,0,1165,0,643.4,1654.6,1031.6,0,0,0,0,1,1,1,1,1,1,1
18863,4,1,2,2,20,0.0001,0,0.5,0,0,0.1,4190.4,2518,695.8,687,1774,404,2518,695.8,689.2,1774,404,5408.6,0,0,0,0,1,1,1,1,1,1,8
13143,2,1,2,1,35,1,2,0.5,0.5,0.5,0.5,1568.2,1513.8,1856.4,2031,2494,2714.2,0,400,231,494,253,0,0,1,0,5,0,0.5,0.2,0.2,0.2,0,0
19808,1,1,2,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,56,1238.4,426.8,0,0,0,1238.4,428.4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
19381,3,1,3,1,35,1,0,0.5,0,0.5,0.5,8691.8,5223,5256.6,3324.8,1263.2,1678.8,5227.4,5288.6,3324.8,1233.2,1615.6,5152.6,0,0,0,2,1,1,1,1,1,1,7
6551,3,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,13730.4,14139,14304.6,14619.8,14893.8,15240,629.8,519.6,553.4,540.4,593.6,540.6,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
20394,2,0,1,2,30,0.0001,0,0.5,0,0,0.1,95.2,95.2,95.2,95.2,95.2,829,95.2,95.2,95.2,95.2,829,95.2,0,0,0,0,1,1,1,1,1,0.5,0
21388,2,1,2,2,30,0,0.5,2,2,0.5,0.5,37898,40855.6,41511.8,40503.6,32936.4,33644.8,3600,1600,0,1200,1240,1400,1,0,0,5,0.2,0.2,0,0.2,0.2,1,2
9589,0,1,1,2,35,0,0.5,0.5,0,0,0.1,1680,400,0,400,0,0,200,0,400,0,0,0,1,0,0,1,0.5,1,1,1,1,0,0
21099,3,1,2,1,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,900.2,56.4,0,0,0,900.2,56.4,2070.2,0,0,0,0,1,1,1,1,1,1,3
10347,2,0,2,1,40,0.0001,0,0.5,0,0,0.1,5332,132,132,132,7381.2,294,132,132,132,7381.2,264,0,0,0,0,1,1,1,1,1,1,0,0
20303,2,0,1,2,30,0,0.5,0.5,0.5,0.5,0.5,30071.8,29494.2,30342.6,26021.4,15724.6,15948.6,3000,4000,1000,400,1400,3000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,4
18921,1,1,1,2,20,0,0.5,0.5,0.5,0.5,0.5,10634.6,3965,4168,4204.6,4155.2,4211,264.8,267.8,327.6,178,152.6,153.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
16806,4,1,2,1,25,0,0.5,0.5,0.5,0.5,0.5,4198.4,8025,8890.8,9676.4,10390.2,11191.4,4000,1000,1000,1000,1000,600,0,0,0,5,0.5,0.2,0.2,0.2,0.2,0.5,1
13415,1,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,9784.8,9718.6,9891.8,10032,9848.8,10106.2,440,440,378,400,400,360,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
