ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,Default,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,c00,c04,c05,xgbresult
16786,40.0,1,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
19022,36.0,1,2,1,25,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
8859,10.0,1,2,2,20,0,0,0,0,-1,0,3,0.2,0.5,0.2,1.0,1.0,0.0,10,-2147483648,-2147483648,0.0
7329,62.0,1,1,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0,0,0,0.0
4327,64.0,0,1,3,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
15200,20.0,1,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,5,5,0.0
18555,48.0,0,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,8,10,0.0
13499,72.0,0,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0,-2147483648,-2147483648,0.0
5541,10.0,1,3,2,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,8,3,3,0.0
10027,2.0,0,2,2,30,0,0,0,0,0,0,5,0.5,0.2,0.2,0.2,0.5,1.0,5,8,3,0.0
13694,42.0,0,2,1,60,-1,2,-1,-1,-1,1,2,0.0,1.0,1.0,1.0,0.0,1.0,0,-2147483648,0,0.0
15953,18.0,0,2,2,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
1411,18.0,1,3,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,5,5,0.0
2222,72.0,0,3,2,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.01,0,-2147483648,-2147483648,0.0
2945,4.0,0,1,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3,3,3,0.0
18074,30.0,0,2,1,25,0,0,-1,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
5170,40.0,1,5,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
18360,12.0,0,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,3,3,0.0
13620,76.0,0,2,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
21751,10.0,1,3,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,3,2,0.0
18352,20.0,0,1,2,35,0,0,0,-1,-1,0,4,0.5,0.7,1.0,1.0,0.0,1.0,0,0,1,0.0
8329,6.0,1,2,2,20,4,3,2,2,2,0,5,0.0,0.2,0.2,0.2,0.2,0.0,9,9,10,1.0
9095,4.0,1,1,2,25,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.0,0.7,3,3,3,1.0
4527,56.0,0,1,1,40,-1,-1,-1,-1,-1,1,0,1.0,0.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
8935,96.0,0,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,5,6,6,0.0
1396,4.0,1,2,2,20,1,-1,-2,-2,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
5530,10.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,9,10,0.0
8630,4.0,0,2,2,20,-1,-1,0,0,0,0,2,1.0,0.5,0.5,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
10375,14.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,7,8,0.0
3859,10.0,0,1,2,20,-1,-1,-1,-1,-2,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
17233,26.0,1,1,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.7,-2147483648,-2147483648,-2147483648,0.0
14502,56.0,1,2,1,40,-1,-1,0,0,-1,0,2,1.0,1.0,0.5,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
18660,62.0,0,2,1,35,-1,0,0,0,0,0,5,0.2,0.7,0.2,0.2,0.2,1.0,-2147483648,0,0,0.0
169,10.0,1,3,2,35,1,3,2,0,0,1,5,0.0,0.01,0.2,0.2,0.2,1.0,4,5,5,0.0
20470,90.0,0,1,1,35,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
9322,70.0,1,1,1,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.7,-2147483648,-2147483648,-2147483648,0.0
14388,32.0,1,2,1,35,-2,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
9023,10.0,0,2,2,30,1,2,2,0,0,1,5,0.2,0.0,0.2,0.2,0.2,1.0,7,8,9,0.0
12499,96.0,0,1,1,40,-1,-1,-1,-1,0,0,2,0.0,1.0,1.0,0.2,0.2,0.01,0,2,2,0.0
415,10.0,0,1,1,50,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.7,9,5,5,0.0
8600,6.0,1,1,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,8,9,0.0
14550,64.0,1,1,2,30,-1,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,-2147483648,-2147483648,2,0.0
4531,4.0,1,2,2,20,2,2,7,7,7,1,5,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1.0
15395,18.0,0,2,2,25,2,2,2,2,2,1,5,0.0,0.2,0.2,0.0,0.2,1.0,9,7,8,1.0
5600,40.0,0,2,2,35,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,8,9,0.0
19839,72.0,1,2,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
2056,14.0,1,2,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,6,1,1,0.0
20799,4.0,1,1,2,20,0,0,0,2,0,0,5,0.2,0.2,0.0,0.2,0.5,1.0,8,9,6,0.0
20280,68.0,0,1,1,40,-2,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
17686,90.0,1,2,1,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
19544,10.0,1,3,1,25,2,0,0,0,2,1,5,1.0,0.2,0.2,0.0,0.2,0.2,2,7,6,1.0
22256,30.0,0,3,2,40,0,0,0,0,0,0,5,0.2,0.2,1.0,0.2,0.2,0.2,4,4,3,0.0
12062,20.0,1,2,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,7,8,0.0
2739,22.0,0,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
665,14.0,1,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,7,9,0.0
8958,12.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,8,10,0.0
19074,34.0,1,2,2,25,0,-1,0,0,0,0,4,1.0,0.2,0.2,0.2,0.2,0.2,1,10,8,0.0
2636,14.0,1,2,1,40,0,0,0,0,0,0,3,0.5,0.5,0.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
10404,66.0,0,1,1,50,1,-1,-1,-1,-1,0,1,0.0,0.0,1.0,1.0,0.5,0.01,-2147483648,-2147483648,0,0.0
3639,30.0,1,1,1,35,1,-1,2,2,-1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
17426,78.0,1,2,1,30,2,2,2,0,0,0,5,0.2,0.0,0.2,0.2,0.2,1.0,1,1,1,1.0
21909,10.0,0,2,2,20,0,0,0,0,-1,0,4,0.2,0.2,0.2,1.0,0.2,0.2,10,-2147483648,1,0.0
19593,44.0,1,2,2,40,-2,-1,-2,-1,-1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
16447,24.0,1,1,2,25,0,0,0,0,0,0,5,1.0,0.2,0.2,0.2,0.2,0.2,0,6,4,0.0
17213,38.0,1,3,2,25,0,0,0,0,0,0,3,0.2,0.2,0.2,1.0,1.0,0.0,6,-2147483648,-2147483648,0.0
21760,20.0,1,2,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,7,8,0.0
21559,30.0,1,1,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,7,8,9,0.0
11717,64.0,1,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2,1,1,0.0
11611,20.0,0,1,1,30,2,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,0.0,9,6,6,1.0
3302,28.0,1,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.0,1.0,6,7,8,0.0
1668,32.0,0,1,2,30,-1,-1,-1,-1,0,0,1,1.0,0.0,1.0,0.01,0.0,1.0,0,0,-2147483648,0.0
9964,10.0,1,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.0,1.0,9,9,10,0.0
3943,52.0,1,3,3,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,6,6,6,0.0
4078,30.0,0,1,1,40,1,-1,-1,-1,-1,0,0,0.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
11791,42.0,0,2,1,30,-1,-1,-1,-2,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
19295,60.0,1,1,1,30,2,0,0,2,0,1,5,0.2,0.2,0.01,0.2,0.5,1.0,2,1,0,1.0
18039,22.0,0,3,1,25,0,0,0,0,0,0,3,0.2,0.2,0.2,1.0,1.0,0.2,9,-2147483648,-2147483648,0.0
3010,72.0,0,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
22011,4.0,0,2,2,25,1,6,5,4,4,0,5,0.0,0.0,0.2,0.0,0.0,0.0,9,9,9,1.0
19994,10.0,0,2,2,20,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
5611,22.0,0,2,2,25,2,2,2,2,0,1,5,0.2,0.2,0.0,0.2,0.2,1.0,9,9,8,1.0
18238,34.0,0,1,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.0,1.0,7,8,9,0.0
11166,56.0,1,1,1,35,-1,-1,2,0,0,1,3,1.0,0.01,0.01,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
20549,60.0,0,3,1,40,-1,-1,-1,2,-1,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0,-2147483648,0,0.0
14558,40.0,1,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0,-2147483648,-2147483648,0.0
1355,50.0,0,2,1,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
7430,100.0,1,1,2,35,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
20568,10.0,0,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,3,2,2,0.0
9387,6.0,0,2,2,25,-1,0,0,0,-1,1,3,0.2,0.2,0.2,1.0,1.0,0.0,9,-2147483648,-2147483648,0.0
10345,4.0,0,2,2,30,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,0.0,9,9,-2147483648,0.0
19542,26.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
16258,10.0,1,1,2,20,0,0,0,2,0,0,5,0.2,0.2,0.01,0.2,0.2,1.0,9,9,10,0.0
2194,10.0,1,2,2,40,0,0,0,0,-1,0,3,0.2,0.2,0.2,1.0,1.0,0.2,9,-2147483648,-2147483648,0.0
7843,16.0,1,3,1,40,-1,0,0,2,2,1,5,0.2,0.2,0.2,0.0,0.2,0.0,8,9,9,0.0
1532,46.0,0,2,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
17228,48.0,1,1,1,35,1,-1,-1,-1,0,0,2,1.0,1.0,1.0,0.2,0.0,0.2,-2147483648,0,0,0.0
15572,4.0,0,2,2,25,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.7,7,8,10,0.0
19345,100.0,1,1,1,30,-1,-1,-1,-1,0,0,2,1.0,1.0,1.0,1.0,0.7,0.7,1,0,0,0.0
7669,16.0,1,3,3,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.0,0.5,3,0,0,0.0
10119,32.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,6,6,0.0
1402,32.0,1,3,1,40,2,2,2,0,0,1,5,0.2,0.0,0.2,0.2,0.2,0.0,2,2,3,1.0
18849,100.0,0,3,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
4834,24.0,1,2,2,40,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,0.2,9,3,-2147483648,0.0
11128,56.0,1,1,1,40,-1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
16280,22.0,1,3,2,25,1,3,2,0,0,0,5,0.2,0.0,0.2,0.2,0.2,1.0,10,4,4,0.0
1667,22.0,0,3,2,60,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,4,4,3,0.0
16233,62.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
2185,10.0,1,1,2,25,-1,-1,-1,0,-1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
12138,30.0,1,1,2,25,1,-1,-2,-2,-1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,-2147483648,-2147483648,0,0.0
14676,48.0,1,2,2,25,0,-1,0,0,0,0,4,1.0,0.2,0.2,0.2,0.2,1.0,-2147483648,0,0,0.0
4713,30.0,0,3,1,25,0,0,-1,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,-2147483648,-2147483648,0.0
8007,10.0,0,2,1,40,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.7,2,2,2,0.0
14750,44.0,1,3,2,35,0,0,0,2,0,0,5,0.2,0.2,0.0,0.2,0.2,1.0,8,7,9,0.0
16762,56.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,1,-2147483648,-2147483648,0.0
6682,40.0,0,2,1,40,1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
19065,6.0,1,2,2,25,0,0,0,0,0,0,5,0.5,0.5,0.5,0.0,0.7,1.0,0,0,0,0.0
12533,34.0,0,1,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,6,5,0.0
21004,4.0,1,2,2,25,1,2,0,0,0,1,5,0.0,0.5,0.2,1.0,0.5,0.2,9,0,8,0.0
17247,62.0,1,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,6,5,5,0.0
11981,10.0,1,2,2,40,1,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,9,4,4,0.0
14053,16.0,1,2,2,20,1,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,5,6,6,0.0
8350,10.0,1,2,1,35,1,-1,-2,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.7,-2147483648,-2147483648,-2147483648,0.0
1915,4.0,1,3,1,30,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.5,7,5,5,0.0
20104,30.0,0,2,1,25,-1,0,0,0,0,0,3,0.2,0.2,0.2,1.0,1.0,0.0,2,-2147483648,-2147483648,0.0
15701,4.0,0,3,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,5,8,6,0.0
18240,2.0,0,2,1,35,0,0,2,0,0,1,5,0.2,0.0,0.2,0.2,0.2,0.0,6,8,10,0.0
14584,6.0,1,3,2,20,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,0.0,10,9,10,0.0
7080,46.0,1,2,1,40,-1,-1,-1,-1,-1,1,1,1.0,1.0,1.0,0.0,1.0,0.7,0,0,-2147483648,0.0
21080,36.0,1,1,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,-2147483648,-2147483648,-2147483648,0.0
14048,42.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2,2,2,0.0
2930,90.0,0,2,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.7,-2147483648,-2147483648,-2147483648,0.0
3694,74.0,0,2,1,35,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,8,9,1.0
16609,60.0,1,1,2,25,-2,-1,-2,-2,-2,1,0,1.0,1.0,1.0,1.0,0.0,0.5,-2147483648,-2147483648,-2147483648,0.0
20474,4.0,0,3,2,40,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.5,7,9,10,0.0
17127,72.0,1,1,2,25,0,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
4515,40.0,0,1,1,40,2,0,0,0,-1,1,2,0.2,0.5,1.0,1.0,1.0,0.0,2,-2147483648,-2147483648,1.0
17547,14.0,1,2,1,35,0,0,0,0,0,0,3,0.2,0.2,0.2,1.0,1.0,0.0,7,-2147483648,-2147483648,0.0
18430,10.0,0,2,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,5,4,0.0
765,36.0,1,3,0,40,-1,-1,-1,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
6423,4.0,0,3,1,50,1,2,2,-1,-2,1,1,0.0,1.0,1.0,1.0,1.0,1.0,5,-2147483648,-2147483648,1.0
10312,18.0,1,2,2,35,-1,0,0,-1,-1,0,2,1.0,1.0,1.0,1.0,0.5,1.0,-2147483648,-2147483648,1,0.0
14166,100.0,1,2,2,30,-2,-1,-2,-2,-2,0,0,0.0,0.0,0.0,1.0,0.0,1.0,-2147483648,-2147483648,-2147483648,0.0
4478,34.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.2,2,1,0,0.0
989,16.0,0,3,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,3,3,2,0.0
9794,40.0,1,1,2,25,-1,-1,0,0,0,0,2,1.0,0.2,0.2,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
20438,10.0,0,2,2,25,1,-1,-1,-1,0,0,2,1.0,0.0,1.0,0.2,0.2,0.2,-2147483648,1,1,0.0
16457,4.0,1,2,1,25,-1,-1,2,0,0,0,5,1.0,0.0,0.2,0.2,0.2,0.2,-2147483648,9,10,0.0
13969,12.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,3,4,4,0.0
19576,52.0,1,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,6,6,0.0
13286,24.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10,10,11,0.0
6059,46.0,1,1,2,35,0,0,0,0,0,0,5,0.5,0.5,0.2,0.5,0.5,0.5,0,0,0,0.0
17987,4.0,0,3,2,20,-1,2,-1,-1,-1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
4730,6.0,1,1,2,40,1,2,2,2,0,1,5,0.2,0.2,0.0,0.2,0.2,1.0,5,6,6,1.0
19581,32.0,1,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,1.0,0.2,0.2,6,0,4,0.0
17999,2.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.5,0.2,0.2,0.2,1.0,7,10,8,0.0
7449,44.0,1,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.7,0,-2147483648,-2147483648,0.0
20515,14.0,0,2,2,25,1,-1,0,0,0,0,4,1.0,0.2,0.2,0.5,0.2,1.0,-2147483648,1,2,0.0
8874,32.0,1,2,2,25,-1,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,-2147483648,-2147483648,0,0.0
6762,14.0,0,3,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,5,3,4,0.0
13427,6.0,0,3,2,25,0,0,0,0,-1,0,3,0.2,0.2,0.2,1.0,1.0,0.7,3,-2147483648,-2147483648,0.0
10784,62.0,1,3,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,6,2,2,0.0
13090,4.0,1,2,1,40,1,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,5,7,8,1.0
5001,10.0,0,2,2,35,1,2,2,2,2,0,5,0.0,0.2,0.0,0.2,0.01,1.0,7,7,8,1.0
19164,82.0,1,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,8,9,0.0
13864,18.0,1,2,2,20,0,0,-1,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2,-2147483648,-2147483648,0.0
19500,4.0,1,2,1,30,0,0,0,0,0,0,4,0.2,0.5,0.5,0.01,1.0,0.0,5,0,-2147483648,0.0
14181,58.0,1,2,1,25,0,0,0,-1,-1,0,2,0.5,0.7,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
13230,34.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1,1,1,0.0
11064,4.0,1,1,1,40,1,3,2,0,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,3,0,-2147483648,0.0
15641,16.0,0,2,2,25,0,0,0,0,-1,0,2,0.5,0.5,1.0,1.0,1.0,1.0,1,-2147483648,-2147483648,0.0
21065,34.0,1,2,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
12993,28.0,1,1,1,30,2,2,0,0,0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,9,5,5,1.0
7116,40.0,1,1,2,35,0,0,0,0,-1,0,4,0.2,0.7,1.0,1.0,0.5,1.0,0,-2147483648,1,0.0
21662,12.0,1,3,1,35,1,2,0,0,2,0,5,0.0,0.2,0.2,0.0,0.2,1.0,4,3,3,0.0
21791,4.0,1,2,1,40,1,-1,-1,-1,2,0,1,1.0,1.0,1.0,0.0,1.0,1.0,-2147483648,0,-2147483648,0.0
13422,4.0,0,1,2,25,0,0,0,0,2,0,5,0.5,0.5,0.5,0.0,0.2,0.01,1,4,4,0.0
5762,12.0,1,2,3,60,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,3,4,3,1.0
1710,40.0,1,2,1,30,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
3938,78.0,1,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0,0,0,0.0
7348,4.0,0,3,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,5,5,0.0
4297,76.0,0,3,2,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
17573,100.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
21253,16.0,1,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,9,6,2,0.0
5419,28.0,1,2,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
22116,10.0,0,3,1,40,0,-1,-1,-1,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1,-2147483648,-2147483648,0.0
5329,78.0,1,1,2,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
21586,74.0,1,6,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,6,6,0.0
6032,24.0,0,1,1,40,2,2,2,0,0,1,5,0.2,0.0,0.2,0.2,0.2,1.0,3,3,3,1.0
3279,14.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.5,1.0,8,3,2,0.0
325,22.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,4,4,0.0
6124,58.0,0,1,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,7,8,0.0
16506,16.0,1,1,2,20,0,0,0,-1,-1,0,3,0.2,0.2,1.0,1.0,0.2,0.5,4,-2147483648,8,0.0
14301,20.0,1,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3,3,3,0.0
10815,88.0,1,2,1,40,-1,-1,-1,3,2,1,3,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0.0
2352,20.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
5567,28.0,1,2,1,40,0,0,0,0,-1,0,3,0.2,0.2,0.2,1.0,1.0,0.0,7,-2147483648,-2147483648,0.0
4122,20.0,1,1,2,35,0,0,2,0,0,0,5,0.5,0.0,0.2,0.5,0.0,1.0,0,0,0,0.0
17611,40.0,1,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
1065,46.0,0,3,2,25,-2,-1,-2,-2,-2,0,1,1.0,1.0,0.2,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
5302,30.0,0,2,1,35,2,2,2,2,2,1,5,0.2,0.0,0.2,0.2,0.0,1.0,6,4,3,1.0
11213,40.0,1,1,2,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
