ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,P1,result1
14677,2.0,1,3,1,30,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,207.4,212.4,0.0,0.0,0.0,0.0,212.4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
16339,3.0,1,3,2,20,0.0,0.5,0.5,0.5,0.5,0.5,13299.4,13665.4,13751.8,13949.2,14008.0,14215.2,616.8,601.4,606.2,473.4,490.0,486.4,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
1141,3.0,1,2,2,35,2.0,0.5,0.5,0.5,0.5,0.5,67596.2,68984.0,3784.2,4241.0,3962.0,2717.2,3436.2,400.0,2000.0,1000.0,600.0,200.0,0,5,0.2,0.2,0.5,0.5,0.5,0.2,0.0,1
3754,4.0,1,2,2,25,0.0001,0.5,0.5,0.5,0.5,0.1,5437.2,5551.8,4220.6,4443.4,4688.0,12216.8,1001.8,1001.2,1000.0,1000.0,12216.8,600.0,0,4,0.2,0.5,0.5,0.5,1.0,0.2,1.0,0
6183,4.0,0,2,1,35,0.0001,0.0,0.5,0.0,2.0,0.1,139.2,109.2,0.0001,338.4,169.2,169.2,109.2,0.0,507.6,0.0,169.2,139.2,0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
17858,4.0,1,2,1,40,0.0,0.5,0.5,0.5,0.5,0.5,71779.2,72266.0,72079.2,73578.6,75053.6,76624.2,2600.0,2620.0,2700.0,2700.0,2780.0,3000.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4.0,0
20313,3.0,0,1,2,25,0.0,0.5,0.5,0.0,0.0,0.1,9351.6,6284.4,6723.8,4710.6,1879.6,859.2,512.6,1968.4,4941.8,1204.4,863.6,904.4,0,3,0.2,0.5,1.0,0.7,1.0,0.5,1.0,0
1404,1.0,1,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,8200.6,8406.4,8539.8,8723.4,8901.8,9084.0,346.6,280.0,260.0,254.2,260.0,900.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
6786,0.0,0,1,2,20,1.0,0.0,2.0,2.0,2.0,2.0,0.0,365.0,269.2,117.4,67.6,247.8,730.0,0.0,60.0,0.0,200.0,0.0,0,4,1.0,0.0,0.7,0.0,1.0,0.0,0.0,1
15260,1.0,1,3,2,60,2.0,0.5,0.5,0.5,0.5,0.5,17176.4,16997.0,16849.4,16323.8,6019.0,4127.8,780.0,800.0,409.6,260.0,340.0,80.2,0,5,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1
11682,1.0,0,2,2,50,0.0,0.5,0.5,0.5,2.0,0.5,10343.2,22679.0,22338.6,23014.6,22362.2,22343.8,13133.6,853.4,1891.0,0.0,798.2,1614.2,1,5,0.7,0.2,0.2,0.0,0.2,0.5,2.0,0
7084,1.0,1,2,1,50,0.0,0.5,0.5,0.5,0.5,0.5,25350.0,23999.4,21747.6,14367.0,12507.8,12381.2,1199.2,829.6,495.4,469.2,528.0,6000.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9.0,0
21546,1.0,1,1,2,25,0.0,0.5,0.5,0.0,0.0,0.5,7798.2,2623.0,591.6,911.2,3842.6,3765.0,2001.6,590.0,911.2,3987.6,160.0,180.0,0,3,1.0,1.0,1.0,1.0,0.2,0.2,0.0,0
12584,3.0,0,1,2,30,0.0,0.5,0.5,0.5,0.5,0.5,55942.2,53283.4,54349.2,52134.6,39949.2,36598.8,2028.6,4986.4,2088.0,1253.0,1255.0,1166.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,2.0,0
21845,4.0,1,1,2,50,0.0001,0.0,0.5,0.0,0.0,0.1,892.6,654.0,0.0,0.0,124.2,0.0,654.0,0.0,0.0,124.2,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
754,2.0,1,3,2,25,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,91.2,1932.8,684.0,505.4,0.0,0.0,1932.8,684.0,522.4,0.0,0.0,0.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
10428,3.0,0,2,1,40,1.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
15399,1.0,0,1,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,1030.8,1167.0,1192.0,2356.0,272.0,93.6,1172.0,1195.8,2356.0,272.0,93.6,923.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
22068,3.0,0,1,2,25,0.0001,0.5,0.5,0.5,0.5,0.5,9786.2,41578.0,4822.6,13002.0,13428.8,12118.4,41400.0,4000.0,12025.2,4000.0,5000.0,1200.0,0,5,1.0,1.0,1.0,0.5,0.5,0.2,2.0,0
20326,3.0,0,3,1,40,0.0001,0.0,0.5,0.0,0.0,0.1,106.0,5115.2,312.2,421.2,531.2,854.8,5115.2,312.2,421.2,531.2,854.8,862.0,0,0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0
14220,3.0,1,2,2,25,0.0001,0.0,0.5,0.0,0.0,2.0,1761.0,437.2,0.0,58.0,141.4,32.2,437.2,0.0,58.0,241.8,0.0,1541.0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0
9682,1.0,0,3,2,35,2.0,2.0,2.0,2.0,2.0,2.0,23536.2,23902.6,24198.0,24359.0,22665.6,24123.0,1040.0,1000.0,840.0,0.0,1840.0,0.0,1,5,0.2,0.2,0.2,0.0,0.2,0.0,0.0,1
20884,2.0,1,1,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,3503.4,5571.2,3257.0,1926.4,3005.0,10788.2,5600.0,3274.0,1935.2,3019.6,10841.4,17471.6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,0
17930,0.0,0,2,2,20,0.0,0.5,0.5,0.0,0.5,0.5,4735.0,4059.4,3410.8,466.6,260.0,0.0,360.0,248.0,466.6,0.0,0.0,0.0,0,3,0.2,0.2,1.0,0.0,1.0,0.0,0.0,0
11101,1.0,0,3,2,35,0.0001,0.0,0.5,0.0,0.0001,0.0001,501.8,252.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
19790,2.0,1,1,2,25,0.0001,0.0,0.5,0.0,0.5,0.1,306.0,139.2,139.2,3666.8,5527.6,139.2,140.0,139.2,3666.8,2000.0,139.2,139.2,0,1,1.0,1.0,1.0,0.5,1.0,0.2,0.0,0
4691,1.0,1,2,1,35,0.0001,0.0,0.5,0.0,0.0,0.1,296.0,766.4,179.6,85.0,0.0,558.2,766.4,179.6,85.0,0.0,558.2,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
3819,4.0,1,1,2,25,0.0001,0.5,0.5,0.0,0.0001,0.0001,274.8,2584.0,0.0,0.0,0.0,0.0,2506.8,0.0,0.0,0.0,0.0,0.0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
7765,4.0,0,3,1,50,0.0001,0.0,0.5,0.0,0.5,0.1,270.2,110.8,218.0,156.0,78.0,77.6,110.8,219.2,156.0,0.0,77.6,177.4,0,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
8452,1.0,1,1,2,25,0.0001,0.0,0.0001,0.0001,0.0001,0.1,0.0,0.0,0.0,80.4,0.0,410.8,0.0,0.0,80.4,0.0,410.8,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
7465,0.0,0,1,2,35,2.0,2.0,2.0,2.0,2.0,0.5,2937.6,3365.4,3450.2,3534.4,3450.0,3661.0,540.0,200.0,200.0,0.0,300.0,300.0,1,5,0.2,0.2,0.2,0.0,0.2,1.0,0.0,1
299,1.0,1,2,2,20,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,169.6,0.0,126.4,0.0,0.0,169.6,0.0,126.4,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
2529,1.0,1,2,1,35,0.0,0.5,0.5,0.5,0.5,0.5,9169.8,9381.8,9585.6,9746.2,9958.6,10162.4,420.0,420.0,380.0,400.0,400.0,420.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
18596,2.0,0,1,2,40,1.0,2.0,0.5,0.0,0.0,0.1,20463.6,18890.6,1082.2,1702.6,925.2,1065.8,93.6,1156.8,1709.6,926.0,1066.8,5579.6,1,1,0.01,1.0,1.0,1.0,1.0,1.0,8.0,0
19210,1.0,1,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,8865.0,9172.2,9533.4,9623.8,1651.4,1607.4,600.0,737.4,1000.0,200.0,61.8,400.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
2981,4.0,0,1,2,25,0.0001,0.0,0.5,0.0,0.5,0.1,272.0,1599.0,0.0001,730.2,417.0,220.4,1607.0,0.0,731.6,2.0,221.4,116.8,0,1,1.0,0.0,1.0,0.01,1.0,0.5,0.0,0
565,1.0,0,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,9607.2,9357.4,8402.2,3829.4,569.0,4008.2,420.0,245.4,76.6,400.0,4000.0,129.8,1,5,0.2,0.2,0.2,1.0,1.0,0.2,0.0,0
17790,1.0,1,3,1,50,0.0,0.5,0.5,0.5,0.5,0.5,7543.4,7748.8,8107.6,7897.8,2318.0,2367.0,331.0,489.8,480.0,82.8,86.2,100.0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
21440,2.0,1,2,1,30,1.0,2.0,2.0,2.0,0.5,0.5,15945.4,15458.0,14536.2,13305.2,13378.6,13327.4,0.0,900.0,500.0,600.0,600.0,800.0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,1.0,1
18424,1.0,0,3,2,35,0.0,0.5,0.5,0.5,0.5,0.5,3643.8,3921.2,4196.0,4464.0,4530.0,4627.2,400.0,400.0,400.0,200.0,200.0,420.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
14171,2.0,1,1,2,25,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
8846,0.0,1,3,3,25,1.0,2.0,0.5,0.5,0.5,0.5,6139.6,5806.8,5663.4,5574.4,5691.2,5646.0,0.0,288.4,197.2,204.2,203.0,228.6,1,5,0.0,0.2,0.2,0.2,0.2,1.0,0.0,1
20109,1.0,0,2,2,25,0.0001,0.0,0.5,0.0,0.0,0.1,188.4,78.0,78.0,78.0,0.0,156.0,78.0,78.0,78.0,0.0,156.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
20945,4.0,1,1,2,25,2.0,2.0,0.5,0.0001,0.0001,0.0001,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
10834,5.0,0,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,84496.6,86107.6,78534.0,78006.2,79337.4,80977.0,3071.6,3009.8,2900.0,2800.0,3004.2,2132.8,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3.0,0
2016,5.0,1,1,1,40,0.0001,0.0,0.5,0.5,0.5,0.1,14384.2,73595.8,58993.8,37922.4,25691.8,33421.0,73639.8,1297.2,46.8,18.0,33423.2,74499.0,0,3,1.0,0.2,0.01,0.01,1.0,1.0,106.0,0
2832,2.0,0,2,2,30,0.0,0.5,0.5,0.5,0.5,0.5,30355.6,30593.2,31437.6,31698.0,32291.2,32935.4,1111.2,1440.0,1164.0,1220.0,1300.0,1020.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
11161,1.0,0,3,1,30,1.0,2.0,2.0,2.0,2.0,2.0,22165.2,22714.4,22943.8,23147.2,23545.8,24120.2,1200.0,900.0,880.0,800.0,1000.0,940.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1
19253,2.0,1,2,1,25,0.0,0.5,0.5,0.5,0.5,0.5,4947.8,3942.4,3635.0,2421.8,2323.2,2026.8,400.0,385.6,202.8,200.0,40.6,6819.2,0,5,0.2,0.2,0.2,0.2,0.2,1.0,10.0,0
10891,0.0,1,2,2,40,0.0001,0.0,0.5,0.5,0.5,0.1,487.2,2275.2,4270.8,5661.6,4669.2,2156.8,2275.6,2200.8,1800.6,669.8,2157.0,1796.8,0,3,1.0,0.7,0.5,0.2,1.0,1.0,3.0,0
7509,1.0,0,2,2,25,0.0001,0.5,0.0001,0.0001,0.0001,0.0001,3103.8,3851.8,3730.4,4862.4,5780.6,5658.8,800.0,0.0,1200.0,1000.0,0.0,400.0,0,5,0.5,0.0,0.5,0.2,0.0,0.7,1.0,0
8435,5.0,0,1,1,35,2.0,2.0,2.0,0.5,0.5,2.0,53423.2,54279.2,53086.6,54173.6,57133.4,58063.6,2020.0,0.0,1986.4,3900.4,1920.0,2006.2,1,5,0.2,0.0,0.2,0.2,0.2,1.0,3.0,1
7061,1.0,1,1,1,35,2.0,2.0,2.0,2.0,2.0,2.0,19456.8,19908.4,19979.6,19957.2,19534.0,20191.8,940.0,590.0,620.0,1.0,1234.0,1.4,1,5,0.2,0.2,0.2,0.01,0.2,0.01,0.0,1
20519,3.0,0,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,11210.0,10415.8,10416.6,9340.6,9500.0,9006.0,1200.0,1200.0,1000.0,1000.0,800.0,1000.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
18257,2.0,0,2,1,35,2.0,2.0,2.0,2.0,0.5,0.5,20454.4,20995.6,21184.8,20532.6,19418.0,19609.0,1000.0,900.0,0.0,700.0,700.0,1800.0,1,5,0.2,0.2,0.0,0.2,0.2,1.0,3.0,1
5036,6.0,0,1,2,30,0.0,0.5,0.5,0.5,0.5,0.1,5355.0,5750.6,9694.8,8475.4,8260.4,333.2,3000.8,5000.0,260.4,200.0,333.2,755.6,0,4,0.7,0.7,0.2,0.2,1.0,0.5,1.0,0
12594,5.0,0,1,1,40,0.0001,0.5,0.5,0.0,0.0,0.1,509.8,4099.8,499.8,499.8,0.0,2214.2,4089.8,499.8,499.8,0.0,2214.2,156.0,0,1,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0
10823,2.0,0,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,36000.8,36880.2,34301.2,26641.2,19777.0,17620.2,1800.0,1500.0,1100.6,837.0,900.0,775.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1.0,0
21378,2.0,1,2,1,35,2.0,2.0,2.0,2.0,2.0,2.0,20049.4,21981.8,22490.6,22663.6,22853.6,23337.6,2584.8,1160.0,840.0,860.0,880.0,940.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,1
5181,1.0,0,2,2,40,0.0001,0.0,0.5,0.0,0.5,0.5,308.0,5212.0,0.0,530.0,664.0,552.8,5212.0,0.0,694.4,464.0,352.8,568.2,0,2,1.0,1.0,1.0,0.7,0.7,0.5,1.0,0
3131,2.0,0,2,1,40,0.0,0.5,0.5,0.0001,0.0001,0.0001,41030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
10886,5.0,1,1,1,40,0.0001,0.5,0.5,0.5,0.5,0.5,64681.6,52288.8,61924.4,59407.8,51611.2,37616.6,1045.8,116092.8,16003.4,6203.4,5.4,7740.0,0,4,0.2,1.0,0.5,0.2,0.01,0.5,11.0,0
8663,1.0,0,1,2,35,0.0,0.5,0.5,0.5,0.5,0.5,9834.2,10075.2,10307.2,10556.4,10756.2,11077.8,400.0,400.0,420.0,400.0,500.0,500.0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
10892,2.0,0,1,2,30,1.0,0.0,2.0,0.5,0.5,0.1,0.0001,319.6,219.4,154.4,89.4,159.4,400.0,0.0,0.0,0.0,200.0,0.0,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
9590,2.0,1,2,1,35,0.0001,0.0,0.5,0.0,0.0,0.1,896.0,345.0,2012.4,1732.4,913.2,783.0,347.0,2019.2,1735.0,913.2,785.4,505.8,0,0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0
11348,2.0,0,2,2,50,0.0001,0.0,0.0001,0.0,0.5,0.5,993.2,0.0001,0.0001,25969.4,26393.8,26903.0,281.2,26624.4,27264.0,1000.2,1000.0,1000.2,0,2,0.0,0.0,1.0,0.2,0.2,0.2,1.0,0
16946,4.0,1,1,1,35,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,657.2,0.0001,4096.4,0.0,0.0,0.0,0.0,4119.2,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
18809,2.0,0,1,1,40,0.0001,0.0,0.5,0.0,0.5,0.1,83.8,83.8,78.4,84.6,80.8,83.0,83.8,78.4,90.0,80.0,86.0,86.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
18482,0.0,0,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,721.6,1406.4,2848.8,2813.0,3232.2,2221.2,1000.0,2500.0,600.0,800.0,400.0,400.0,0,5,1.0,1.0,0.5,0.5,0.2,0.5,1.0,0
8418,2.0,1,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,12662.8,12939.8,13205.8,13367.2,13678.0,13960.0,600.0,600.0,500.0,526.4,540.0,700.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
2853,1.0,0,3,1,50,1.0,2.0,0.5,0.5,0.0,0.1,4344.6,4219.4,4428.0,3669.8,708.0,0.0,0.0,400.0,0.0,708.0,0.0,0.0,0,3,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1
581,1.0,1,2,1,30,0.0,0.5,0.5,0.5,0.5,0.5,22773.8,23222.0,22395.6,22564.4,22993.8,23589.8,1099.6,1100.0,800.0,860.0,1002.4,800.6,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
22017,2.0,0,1,2,25,1.0,2.0,0.5,0.5,0.5,0.5,1577.0,1522.6,1863.6,2059.4,3464.2,4252.6,0.0,400.6,412.6,1600.0,806.6,439.8,1,5,0.0,0.5,0.5,0.5,0.2,0.7,1.0,1
15551,1.0,0,2,1,40,1.0,4.0,3.0,2.0,2.0,2.0,6428.2,6270.0,6115.0,5956.8,6257.6,6526.8,0.0,0.0,0.0,400.0,400.0,0.0,1,5,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1
16924,4.0,1,1,2,30,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,685.8,6707.0,488.2,1136.2,13163.2,3515.4,6740.4,490.6,1142.0,13229.0,3517.8,1610.0,0,0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,0
1095,0.0,0,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,3029.4,1328.2,3063.6,1722.0,1758.0,1792.6,446.8,227.0,217.2,63.8,63.8,36.0,0,5,0.5,0.2,0.2,0.2,0.2,0.2,0.0,0
16281,0.0,1,1,2,20,3.0,2.0,2.0,0.5,0.5,0.5,1413.4,1618.4,1564.0,1764.8,1799.2,1836.4,258.2,0.0,259.0,93.4,95.8,96.0,1,5,0.2,0.0,0.2,0.2,0.2,0.7,0.0,1
2921,1.0,1,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,10037.4,10263.6,9418.2,8332.0,9473.6,9863.4,600.0,4600.0,224.0,1200.0,535.0,0.0,0,5,0.2,0.5,0.2,0.2,0.2,0.0,0.0,0
2223,1.0,1,3,1,40,2.0,2.0,2.0,2.0,2.0,0.5,9511.2,9760.4,9544.4,10082.2,9894.6,10129.8,460.0,0.0,760.0,0.0,400.0,400.0,0,5,0.2,0.0,0.2,0.0,0.2,1.0,1.0,1
21290,1.0,1,3,1,30,1.0,0.0,0.0001,0.0001,0.0,0.1,0.0,0.0,0.0,0.0,49.8,63.4,0.0,0.0,0.0,49.8,63.4,0.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
9669,2.0,1,3,2,30,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,396.6,0.0001,1800.0,1581.0,286.8,201.6,0.0,1803.4,1581.0,286.8,201.6,132.0,0,0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,0
3376,2.0,1,2,2,20,0.0,0.5,0.5,0.5,0.5,0.5,10474.6,10367.8,7969.4,7822.8,7987.0,8253.8,335.2,388.0,280.0,290.2,400.0,306.6,1,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
9108,0.0,1,3,3,40,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,559.0,39.6,462.0,194.6,81.2,263.4,188.2,727.4,194.6,81.2,445.6,384.6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
16033,0.0,0,2,1,50,3.0,2.0,2.0,2.0,0.5,0.5,2627.8,2527.2,3042.4,2935.0,2967.0,3009.4,0.0,620.0,0.0,140.0,120.0,400.0,1,5,0.0,0.5,0.0,0.2,0.2,1.0,1.0,1
17036,2.0,1,3,1,25,0.0,0.5,0.5,0.5,0.5,0.5,27327.8,27644.6,28192.8,27612.8,26369.0,25765.4,1440.0,1481.0,1204.4,921.2,1001.2,961.8,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
4797,1.0,0,1,2,25,0.0001,0.0,0.5,0.0,2.0,2.0,105.2,105.2,105.2,382.6,245.2,350.4,105.2,105.2,382.6,0.0,210.4,0.0,1,2,1.0,1.0,1.0,0.0,0.7,0.0,0.0,0
17104,2.0,1,1,1,30,0.0001,0.0,0.5,0.0,0.0,0.1,1403.4,2964.8,3938.4,2623.0,4924.6,97.0,2964.8,3942.6,2623.4,4926.0,97.0,6656.6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0
17338,2.0,1,2,2,25,0.0,0.5,0.5,0.5,0.5,0.5,25170.8,25568.6,26270.4,26176.8,26428.4,23616.8,955.0,1315.8,946.8,873.6,836.6,845.4,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
4749,1.0,0,2,2,20,2.0,0.5,0.5,0.5,0.5,0.5,8649.4,9007.2,8876.8,3904.8,7053.6,3219.8,600.0,260.0,128.4,122.4,238.4,120.0,1,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,1
7419,1.0,0,2,1,30,0.0,0.5,0.5,0.5,0.5,0.5,10133.8,9788.4,5567.2,8069.2,7733.6,4003.2,322.6,296.8,735.0,139.6,200.0,141.2,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
12302,0.0,1,2,1,35,0.0,0.5,0.5,2.0,0.5,0.5,4661.8,4922.0,5280.8,5429.8,5526.8,5643.0,400.0,500.0,300.0,240.0,228.4,320.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0
6875,3.0,0,2,1,30,0.0,0.5,0.5,0.5,0.5,0.5,35337.6,35856.2,36191.4,33182.2,33972.6,14280.6,1385.8,1017.6,827.6,957.8,490.0,301.4,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0.0,0
173,0.0,1,3,2,20,1.0,2.0,0.5,0.5,0.5,0.5,3830.8,3633.0,3446.6,1526.0,346.0,0.0,0.0,266.6,100.0,20.0,0.0,640.0,0,4,0.0,0.2,0.2,0.2,1.0,1.0,1.0,1
17565,2.0,1,2,1,30,1.0,0.0,0.5,0.5,0.5,0.5,0.0001,27409.8,29180.0,29233.6,29942.4,0.0001,28183.2,2000.0,623.8,748.8,0.0,11583.2,0,3,1.0,0.2,0.2,0.2,0.0,1.0,17.0,0
6972,0.0,0,2,2,30,0.0,0.5,2.0,2.0,2.0,0.5,4058.0,4945.4,4806.2,5115.8,5006.0,5105.2,1020.0,0.0,389.8,0.0,182.4,420.0,1,5,0.5,0.0,0.2,0.0,0.2,1.0,1.0,0
1780,1.0,1,3,1,35,0.0,0.5,0.5,0.5,0.5,0.5,8250.0,8162.6,2139.0,1768.2,1628.0,1653.4,300.2,259.4,89.6,89.8,83.8,83.0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,0
16982,1.0,1,2,1,40,0.0,0.5,0.5,0.5,0.5,0.5,11016.8,9871.6,17881.2,15584.8,15736.6,15471.4,500.0,8615.0,550.0,550.0,560.0,570.6,0,5,0.2,0.5,0.2,0.2,0.2,0.5,1.0,0
1450,3.0,1,1,2,35,0.0001,0.0,0.0001,0.0001,0.0,0.1,378.2,487.6,456.0,149.2,397.8,333.6,527.4,456.0,149.2,397.8,333.6,521.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
13816,0.0,1,2,2,20,2.0,0.5,0.5,0.5,0.5,0.5,3802.4,4003.6,4209.4,4472.0,4499.8,4593.8,265.2,271.0,333.6,161.4,166.8,167.4,1,5,0.2,0.2,0.2,0.2,0.2,0.7,0.0,1
16082,1.0,1,3,1,50,0.0,0.5,0.5,2.0,2.0,2.0,5299.2,5717.2,6765.6,6847.2,6946.8,7058.4,560.0,1200.0,240.0,260.0,240.0,0.0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0
13593,1.0,0,2,2,30,0.0,0.5,0.5,0.5,2.0,0.5,6920.8,7125.0,7340.2,7809.6,7453.8,7600.0,380.0,390.6,660.0,0.0,286.0,260.0,0,5,0.2,0.2,0.2,0.0,0.2,1.0,0.0,0
19027,1.0,1,1,2,25,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,400.0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
4660,1.0,1,1,2,25,0.0,0.5,0.5,0.5,0.5,0.5,18371.4,15759.4,14187.2,13620.8,13611.0,13616.8,714.4,520.0,1120.0,520.0,520.0,502.0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1.0,0
15629,4.0,0,3,1,40,0.0001,0.0,0.5,0.0,0.0,0.1,53338.4,710.2,6622.4,468.2,12739.6,7671.0,713.8,6655.2,470.6,12803.4,7709.2,87.0,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0
6345,1.0,1,1,2,20,0.0,0.5,0.5,0.5,0.5,0.1,9812.2,9441.8,9494.2,4314.2,3801.0,154.4,427.6,280.0,86.2,76.0,154.4,1.6,1,4,0.2,0.2,0.2,0.2,1.0,0.01,0.0,0
11298,1.0,0,3,1,35,0.0001,0.0,0.5,0.0,0.0,0.1,191.4,1242.8,325.0,145.6,492.8,227.8,1244.0,325.6,146.0,493.2,229.0,130.0,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0
17955,1.0,0,2,2,25,1.0,2.0,0.5,0.5,0.5,0.5,9513.6,9296.4,8909.2,8149.0,3982.0,3557.2,0.0,400.0,248.2,126.6,123.2,500.0,1,5,0.0,0.2,0.2,0.2,0.2,1.0,1.0,1
15422,2.0,0,2,2,25,1.0,2.0,2.0,2.0,2.0,2.0,5896.8,6061.8,5662.6,188.4,207.6,98.4,400.0,188.4,0.0,98.4,0.0,120.0,0,5,0.2,0.2,0.0,0.5,0.0,1.0,0.0,1
